NoReference,Constant,Random,Uniform,Optimized
1.99479234821927,0.0226231197584103,0.0191608674480185,0.0178832087576622,0.0178832087576622
1.95103785245912,0.0235133181918277,0.0255141973307364,0.0183298108728473,0.0183298108728473
1.93605942843514,0.025583256897472,0.0216294993571425,0.0184351170676663,0.0184351170676663
1.99108904106696,0.0176629905959533,0.0200702797693787,0.0208203642960915,0.0208203642960915
1.97750432786374,0.0211316452813392,0.0235518991070368,0.0183750638593168,0.0183750638593168
1.93057210760329,0.0232437949022014,0.0205348408411123,0.0193639527097575,0.0193639527097575
1.84139194406428,0.0217825479789013,0.0205472934586475,0.0180171505774857,0.0180171505774857
1.74935737476091,0.024059652887686,0.0222246979993004,0.0165620630547897,0.0165620630547897
2.09527509421113,0.0221370666328401,0.0169288696705431,0.0161407278566013,0.0161407278566013
1.9730182164223,0.0204367067327119,0.0210961272971773,0.0169129227358628,0.0169129227358628
1.99212448971875,0.0179353950805512,0.0217167909350136,0.0178908446832069,0.0178908446832069
1.71640552836818,0.0220432859248827,0.0216938738476798,0.0243741436670114,0.0243741436670114
2.07832538641086,0.0198543847477242,0.0213945650782508,0.0172369001105067,0.0172369001105067
2.04711242652398,0.0243266289820004,0.0183888599946208,0.0173878224049599,0.0173878224049599
1.97998197273552,0.0230685149004313,0.0157367749214711,0.0173124593331315,0.0173124593331315
1.91292832545347,0.024225224601837,0.0210892622414917,0.0195269686530028,0.0195269686530028
1.77895665866648,0.0193870782832646,0.0206534027712465,0.0164881942261235,0.0164881942261235
2.20337197819107,0.0190277540380231,0.0234285418781462,0.0194518475931563,0.0194518475931563
1.87894896096888,0.0210916047026925,0.0166161862051348,0.0179285571048728,0.0179285571048728
1.87662744674502,0.0229016347139069,0.0263150266610568,0.0187683708148293,0.0187683708148293
1.93493229345601,0.0263884122756012,0.0209949054609642,0.0169572990214124,0.0169572990214124
2.24041549102432,0.0241621180447344,0.0197559931022354,0.0176914112221476,0.0176914112221476
2.35229191868148,0.0254152233375761,0.0222202009598981,0.0179987871501544,0.0179987871501544
1.91847392818191,0.0188032672184122,0.0197907356635175,0.0160001018882195,0.0160001018882195
2.23982312192707,0.0226780218639688,0.0228803200846072,0.0169649235106173,0.0169649235106173
1.72123038147005,0.0218617652786796,0.0224312847584838,0.0161780841138609,0.0161780841138609
2.10147523221389,0.0211955757038902,0.0203757821664382,0.0176472359226036,0.0176472359226036
1.92163893037057,0.0226497195939743,0.0190757090202756,0.0182793541932909,0.0182793541932909
1.73922773827076,0.0262463586339941,0.0236128789396618,0.0169411183123369,0.0169411183123369
1.53583215444325,0.0197906916881298,0.0247604387097845,0.021136145457419,0.021136145457419
1.75396579575455,0.022302803299986,0.0171069732905891,0.0165434335930289,0.0165434335930289
1.8005887367279,0.0264350855249317,0.0204427170403372,0.0163210666316605,0.0163210666316605
2.011746506583,0.0185562085622684,0.0204724435582983,0.0151327341212204,0.0151327341212204
2.08204433777142,0.0236918150318824,0.0255881177681423,0.0198172851976068,0.0198172851976068
2.40951332384501,0.0211021040741647,0.019438242281099,0.0203036545830135,0.0203036545830135
1.99259277152712,0.0222684562942507,0.0206088146177994,0.019318439008825,0.019318439008825
2.00895555960108,0.0251863008055443,0.0210946365001807,0.0179045265594094,0.0179045265594094
1.93260642023787,0.0213313325136866,0.0204469104278301,0.0171999532436489,0.0171999532436489
2.33662041672119,0.0212392171365922,0.0186045226134709,0.0170174064935068,0.0170174064935068
2.37196236379169,0.0225294496245223,0.0233745189973137,0.0174723942079597,0.0174723942079597
1.92551673586161,0.0236221060662274,0.0260383786843853,0.0180294662812013,0.0180294662812013
2.05915146381203,0.0236880381808944,0.0211052518578516,0.0206609557095352,0.0206609557095352
2.10639242823807,0.0199622709107787,0.0231707484578408,0.0190549569604552,0.0190549569604552
1.89134376324609,0.0203221981023833,0.022210518373693,0.0183424829503184,0.0183424829503184
2.20269272933567,0.0225962427505425,0.0217486482797091,0.013881106972766,0.013881106972766
2.04332460423285,0.0223441219184297,0.0198702463527948,0.0183684438274329,0.0183684438274329
2.17070788260522,0.0226181379887717,0.017893857650341,0.0155468541956304,0.0155468541956304
