时间(s),电压(V)
83.276,0.712
83.293,0.673
83.293,0.556
83.311,0.673
83.330,0.582
83.330,0.336
83.348,0.608
83.367,0.414
83.367,0.336
83.385,0.466
83.402,0.233
83.402,0.569
83.420,0.194
83.438,0.531
83.438,0.660
83.458,0.492
83.475,0.634
83.475,0.440
83.494,0.621
83.512,0.686
83.512,0.595
83.530,0.673
83.547,0.725
83.547,0.673
83.565,0.699
83.583,0.712
83.583,0.699
83.600,0.712
83.618,0.712
83.619,0.725
83.637,0.712
83.655,0.673
83.655,0.712
83.673,0.673
83.690,0.582
83.690,0.686
83.709,0.595
83.730,0.375
83.730,0.621
83.754,0.453
83.754,0.311
83.775,0.569
83.775,0.233
83.795,0.556
83.795,0.220
83.815,0.518
83.836,0.634
83.836,0.466
83.856,0.621
83.856,0.401
83.876,0.595
83.899,0.686
83.899,0.582
83.921,0.673
83.921,0.712
83.943,0.660
83.943,0.712
83.964,0.725
83.964,0.712
83.984,0.712
83.984,0.699
84.004,0.725
84.026,0.699
84.026,0.660
84.046,0.712
84.046,0.673
84.068,0.595
84.068,0.686
84.094,0.608
84.094,0.414
84.118,0.634
84.118,0.479
84.138,0.246
84.159,0.518
84.159,0.220
84.180,0.531
84.180,0.259
84.201,0.492
84.201,0.634
84.219,0.440
84.236,0.621
84.236,0.362
84.253,0.595
84.271,0.673
84.271,0.569
84.290,0.673
84.308,0.712
84.308,0.647
84.325,0.699
84.343,0.712
84.343,0.699
84.360,0.725
84.379,0.699
84.379,0.725
84.397,0.725
84.415,0.660
84.415,0.725
84.433,0.686
84.451,0.608
84.451,0.699
84.469,0.621
84.486,0.505
84.486,0.647
84.504,0.505
84.523,0.220
84.523,0.544
84.540,0.233
84.558,0.505
84.558,0.272
84.576,0.466
84.593,0.621
84.593,0.388
84.611,0.595
84.629,0.311
84.629,0.569
84.647,0.660
84.664,0.544
84.664,0.660
84.682,0.712
84.700,0.647
84.700,0.699
84.720,0.725
84.739,0.699
84.739,0.725
84.758,0.712
84.776,0.725
84.776,0.725
84.794,0.686
84.794,0.712
84.814,0.699
84.832,0.621
84.832,0.699
84.852,0.634
84.870,0.479
84.870,0.647
84.888,0.531
84.904,0.233
84.904,0.556
84.923,0.246
84.941,0.479
84.941,0.362
84.959,0.427
84.977,0.621
84.977,0.336
84.995,0.582
85.013,0.233
85.013,0.556
85.030,0.660
85.048,0.531
85.048,0.647
85.067,0.712
85.084,0.634
85.085,0.699
85.101,0.712
85.119,0.686
85.119,0.712
85.136,0.712
85.154,0.725
85.154,0.712
85.172,0.686
85.191,0.725
85.191,0.686
85.209,0.621
85.226,0.699
85.226,0.647
85.243,0.505
85.262,0.647
85.262,0.544
85.280,0.207
85.297,0.582
85.297,0.336
85.315,0.440
85.332,0.388
85.332,0.388
85.349,0.608
85.367,0.324
85.367,0.569
85.385,0.168
85.404,0.531
85.404,0.660
85.421,0.505
85.439,0.634
85.439,0.699
85.457,0.621
85.475,0.686
85.476,0.712
85.493,0.673
85.511,0.712
85.511,0.712
85.529,0.699
85.548,0.712
85.548,0.686
85.565,0.712
85.583,0.699
85.583,0.634
85.602,0.699
85.620,0.647
85.620,0.518
85.636,0.660
85.655,0.556
85.655,0.233
85.673,0.595
85.691,0.349
85.691,0.414
85.708,0.440
85.727,0.324
85.727,0.582
85.746,0.246
85.763,0.556
85.763,0.660
85.782,0.518
85.801,0.634
85.801,0.479
85.820,0.634
85.820,0.686
85.837,0.608
85.855,0.686
85.855,0.712
85.873,0.673
85.893,0.712
85.893,0.712
85.911,0.699
85.930,0.712
85.930,0.699
85.947,0.725
85.964,0.699
85.964,0.647
85.982,0.699
86.000,0.647
86.000,0.544
86.017,0.660
86.035,0.569
86.036,0.311
86.053,0.595
86.070,0.388
86.070,0.349
86.088,0.453
86.105,0.246
86.105,0.556
86.124,0.194
86.142,0.531
86.142,0.647
86.160,0.492
86.177,0.634
86.177,0.440
86.194,0.621
86.211,0.686
86.212,0.595
86.229,0.673
86.247,0.712
86.248,0.673
86.265,0.712
86.283,0.725
86.283,0.699
86.301,0.712
86.318,0.699
86.318,0.712
86.336,0.699
86.354,0.660
86.354,0.712
86.372,0.660
86.390,0.556
86.390,0.673
86.409,0.582
86.426,0.349
86.426,0.608
86.445,0.427
86.462,0.324
86.462,0.492
86.483,0.233
86.500,0.556
86.500,0.220
86.518,0.518
86.536,0.647
86.536,0.466
86.554,0.621
86.572,0.414
86.572,0.608
86.591,0.686
86.608,0.595
86.608,0.673
86.627,0.712
86.644,0.660
86.644,0.699
86.661,0.712
86.678,0.699
86.678,0.725
86.697,0.712
86.715,0.725
86.715,0.712
86.733,0.673
86.750,0.725
86.750,0.673
86.767,0.595
86.784,0.686
86.784,0.608
86.803,0.414
86.821,0.634
86.821,0.479
86.838,0.259
86.856,0.518
86.856,0.207
86.874,0.518
86.893,0.233
86.893,0.479
86.910,0.634
86.927,0.427
86.927,0.608
86.945,0.362
86.964,0.582
86.964,0.686
86.980,0.569
86.998,0.660
86.998,0.712
87.017,0.647
87.034,0.699
87.034,0.712
87.051,0.699
87.071,0.712
87.071,0.712
87.088,0.712
87.106,0.712
87.106,0.660
87.123,0.712
87.140,0.686
87.140,0.595
87.158,0.699
87.176,0.608
87.176,0.440
87.194,0.647
87.212,0.505
87.212,0.220
87.230,0.544
87.247,0.207
87.247,0.518
87.266,0.272
87.284,0.466
87.284,0.621
87.303,0.401
87.322,0.595
87.322,0.311
87.340,0.569
87.359,0.673
87.359,0.544
87.378,0.660
87.378,0.699
87.397,0.634
87.415,0.699
87.415,0.712
87.436,0.686
87.454,0.712
87.454,0.712
87.473,0.725
87.492,0.712
87.492,0.673
87.510,0.712
87.510,0.673
87.529,0.621
87.547,0.699
87.547,0.621
87.566,0.466
87.585,0.647
87.585,0.518
87.604,0.298
87.623,0.556
87.623,0.233
87.641,0.479
87.641,0.336
87.662,0.660
87.680,0.608
87.680,0.349
87.700,0.582
87.700,0.220
87.718,0.556
87.735,0.660
87.735,0.531
87.754,0.647
87.773,0.699
87.773,0.621
87.790,0.686
87.809,0.699
87.809,0.686
87.827,0.712
87.845,0.712
87.845,0.712
87.864,0.712
87.884,0.673
87.884,0.712
87.903,0.686
87.903,0.621
87.921,0.699
87.939,0.647
87.939,0.505
87.957,0.660
87.975,0.544
87.975,0.220
87.993,0.569
88.014,0.285
88.014,0.453
88.031,0.375
88.050,0.375
88.050,0.595
88.067,0.298
88.085,0.569
88.085,0.181
88.103,0.531
88.122,0.647
88.122,0.505
88.140,0.634
88.158,0.686
88.158,0.608
88.176,0.699
88.176,0.725
88.194,0.686
88.213,0.712
88.213,0.712
88.232,0.712
88.250,0.725
88.250,0.686
88.268,0.712
88.286,0.699
88.286,0.621
88.304,0.699
88.324,0.647
88.324,0.518
88.342,0.660
88.359,0.556
88.359,0.233
88.376,0.582
88.394,0.336
88.394,0.414
88.413,0.414
88.431,0.362
88.431,0.595
88.449,0.272
88.467,0.556
88.467,0.233
88.485,0.518
88.503,0.647
88.503,0.479
88.521,0.634
88.540,0.686
88.540,0.621
88.559,0.686
88.559,0.712
88.576,0.673
88.595,0.712
88.595,0.712
88.612,0.699
88.630,0.712
88.630,0.699
88.648,0.712
88.666,0.699
88.666,0.634
88.685,0.699
88.703,0.647
88.703,0.544
88.722,0.673
88.741,0.569
88.741,0.285
88.759,0.595
88.759,0.401
88.778,0.375
88.798,0.453
88.798,0.285
88.815,0.569
88.834,0.168
88.834,0.531
88.852,0.673
88.870,0.492
88.870,0.647
88.887,0.453
88.907,0.621
88.907,0.686
88.925,0.595
88.944,0.673
88.944,0.712
88.961,0.673
88.979,0.712
88.979,0.712
88.998,0.699
88.998,0.712
89.016,0.699
89.034,0.712
89.034,0.699
89.052,0.647
89.070,0.712
89.070,0.660
89.089,0.556
89.108,0.673
89.108,0.569
89.125,0.336
89.146,0.608
89.146,0.388
89.164,0.362
89.184,0.466
89.184,0.246
89.202,0.556
89.202,0.129
89.221,0.505
89.240,0.647
89.241,0.479
89.260,0.621
89.260,0.427
89.279,0.608
89.300,0.673
89.300,0.595
89.318,0.673
89.337,0.712
89.337,0.660
89.354,0.699
89.372,0.712
89.372,0.699
89.391,0.712
89.391,0.699
89.408,0.699
89.427,0.712
89.427,0.660
89.445,0.699
89.463,0.673
89.463,0.569
89.481,0.673
89.500,0.595
89.500,0.388
89.518,0.608
89.536,0.453
89.536,0.285
89.555,0.492
89.576,0.194
89.576,0.544
89.595,0.181
89.595,0.492
89.614,0.647
89.633,0.453
89.633,0.608
89.652,0.388
89.652,0.582
89.672,0.673
89.692,0.569
89.692,0.660
89.710,0.712
89.728,0.647
89.728,0.699
89.748,0.712
89.765,0.699
89.765,0.712
89.784,0.699
89.784,0.725
89.802,0.699
89.821,0.660
89.821,0.712
89.840,0.673
89.859,0.569
89.859,0.686
89.877,0.595
89.894,0.401
89.894,0.621
89.914,0.531
89.934,0.220
89.934,0.505
89.952,0.168
89.952,0.505
89.971,0.233
89.990,0.466
89.990,0.621
90.008,0.414
90.028,0.608
90.028,0.336
90.047,0.569
90.047,0.673
90.065,0.556
90.084,0.660
90.084,0.712
90.102,0.647
90.121,0.699
90.121,0.712
90.140,0.686
90.160,0.725
90.160,0.699
90.178,0.712
90.178,0.712
90.196,0.673
90.214,0.712
90.214,0.686
90.233,0.595
90.250,0.686
90.250,0.621
90.270,0.453
90.288,0.634
90.288,0.505
90.307,0.220
90.325,0.544
90.325,0.194
90.344,0.518
90.344,0.272
90.361,0.466
90.380,0.621
90.381,0.401
90.399,0.595
90.418,0.298
90.418,0.569
90.437,0.673
90.455,0.544
90.455,0.660
90.474,0.686
90.474,0.634
90.493,0.686
90.511,0.712
90.511,0.686
90.531,0.725
90.550,0.699
90.550,0.699
90.568,0.699
90.587,0.673
90.587,0.738
90.605,0.686
90.623,0.608
90.623,0.686
90.642,0.621
90.642,0.466
90.659,0.647
90.677,0.518
90.677,0.168
90.695,0.544
90.714,0.233
90.714,0.479
90.733,0.336
90.752,0.414
90.752,0.608
90.769,0.336
90.787,0.582
90.787,0.259
90.804,0.556
90.824,0.660
90.824,0.518
90.844,0.647
90.844,0.699
90.862,0.634
90.882,0.686
90.882,0.712
90.900,0.686
90.920,0.725
90.920,0.712
90.939,0.712
90.957,0.712
90.957,0.673
90.975,0.673
90.976,0.686
90.993,0.608
91.011,0.686
91.011,0.634
91.030,0.505
91.047,0.660
91.048,0.544
91.065,0.155
91.085,0.569
91.085,0.272
91.103,0.453
91.121,0.375
91.121,0.466
91.140,0.595
91.160,0.298
91.160,0.569
91.178,0.168
91.178,0.544
91.196,0.660
91.214,0.505
91.214,0.634
91.233,0.699
91.251,0.608
91.251,0.699
91.269,0.712
91.287,0.673
91.287,0.712
91.305,0.712
91.324,0.712
91.324,0.712
91.342,0.673
91.360,0.712
91.360,0.699
91.378,0.621
91.396,0.699
91.396,0.660
91.414,0.531
91.433,0.660
91.433,0.582
91.451,0.336
91.451,0.582
91.470,0.349
91.488,0.466
91.488,0.440
91.506,0.336
91.524,0.608
91.524,0.246
91.542,0.556
91.561,0.168
91.561,0.518
91.578,0.647
91.596,0.479
91.596,0.621
91.616,0.699
91.633,0.608
91.633,0.686
91.652,0.712
91.672,0.673
91.672,0.712
91.689,0.712
91.689,0.712
91.708,0.712
91.727,0.686
91.727,0.712
91.745,0.699
91.764,0.634
91.764,0.699
91.781,0.647
91.800,0.544
91.800,0.673
91.818,0.556
91.836,0.272
91.836,0.582
91.855,0.375
91.874,0.375
91.874,0.440
91.894,0.285
91.894,0.569
91.912,0.168
91.931,0.531
91.931,0.647
91.950,0.505
91.970,0.634
91.970,0.466
91.987,0.621
91.987,0.686
92.005,0.595
92.022,0.673
92.022,0.712
92.041,0.660
92.059,0.712
92.059,0.712
92.077,0.699
92.095,0.712
92.095,0.699
92.113,0.725
92.131,0.699
92.131,0.647
92.150,0.699
92.167,0.673
92.167,0.556
92.186,0.673
92.203,0.595
92.203,0.362
92.222,0.608
92.240,0.427
92.240,0.349
92.259,0.479
92.278,0.233
92.278,0.556
92.295,0.181
92.315,0.518
92.315,0.647
92.333,0.466
92.333,0.634
92.352,0.414
92.372,0.608
92.372,0.686
92.390,0.582
92.408,0.673
92.408,0.712
92.425,0.660
92.443,0.712
92.443,0.712
92.462,0.712
92.480,0.725
92.480,0.699
92.499,0.712
92.516,0.699
92.516,0.660
92.535,0.712
92.535,0.673
92.552,0.569
92.571,0.673
92.571,0.595
92.589,0.388
92.608,0.621
92.608,0.453
92.625,0.272
92.644,0.492
92.644,0.155
92.662,0.531
92.681,0.194
92.682,0.505
92.699,0.634
92.718,0.453
92.718,0.621
92.736,0.388
92.755,0.595
92.755,0.673
92.775,0.582
92.775,0.673
92.796,0.712
92.819,0.647
92.819,0.699
92.838,0.699
92.838,0.686
92.857,0.712
92.857,0.699
92.877,0.712
92.894,0.699
92.894,0.673
92.914,0.712
92.932,0.673
92.932,0.582
92.950,0.686
92.968,0.608
92.968,0.427
92.987,0.621
93.007,0.479
93.007,0.246
93.027,0.518
93.027,0.207
93.045,0.531
93.063,0.233
93.063,0.479
93.082,0.621
93.100,0.414
93.100,0.608
93.121,0.336
93.121,0.582
93.139,0.673
93.158,0.556
93.158,0.660
93.177,0.699
93.195,0.634
93.195,0.699
93.213,0.725
93.231,0.699
93.231,0.712
93.249,0.699
93.266,0.712
93.266,0.712
93.285,0.673
93.285,0.712
93.302,0.673
93.320,0.595
93.339,0.699
93.339,0.621
93.359,0.466
93.359,0.634
93.377,0.505
93.396,0.324
93.396,0.544
93.415,0.181
93.433,0.492
93.433,0.285
93.452,0.440
93.452,0.621
93.470,0.375
93.488,0.595
93.488,0.298
93.506,0.569
93.524,0.660
93.524,0.544
93.543,0.660
93.571,0.699
93.571,0.647
93.571,0.699
93.592,0.712
93.614,0.699
93.614,0.712
93.637,0.699
93.637,0.712
93.658,0.699
93.658,0.673
93.679,0.712
93.679,0.686
93.699,0.608
93.717,0.699
93.717,0.634
93.737,0.466
93.737,0.647
93.758,0.518
93.776,0.142
93.776,0.556
93.797,0.246
93.818,0.479
93.818,0.336
93.846,0.414
93.846,0.608
93.846,0.324
93.870,0.582
93.870,0.207
93.894,0.699
93.894,0.660
93.917,0.518
93.917,0.647
93.940,0.699
93.940,0.634
93.968,0.686
93.968,0.725
93.992,0.686
93.992,0.712
94.012,0.712
94.012,0.712
94.031,0.712
94.051,0.686
94.051,0.712
94.071,0.686
94.071,0.621
94.094,0.686
94.115,0.647
94.116,0.518
94.134,0.660
94.135,0.544
94.156,0.194
94.156,0.582
94.177,0.324
94.198,0.440
94.199,0.582
94.220,0.375
94.220,0.595
94.239,0.272
94.239,0.569
94.258,0.142
94.277,0.544
94.277,0.647
94.296,0.492
94.316,0.634
94.316,0.686
94.336,0.621
94.336,0.686
94.357,0.712
94.377,0.673
94.377,0.712
94.397,0.712
94.397,0.712
94.416,0.712
94.436,0.686
94.436,0.712
94.454,0.686
94.454,0.634
94.474,0.699
94.494,0.647
94.494,0.518
94.515,0.660
94.515,0.544
94.534,0.233
94.553,0.582
94.553,0.336
94.572,0.414
94.573,0.414
94.591,0.336
94.610,0.569
94.610,0.207
94.629,0.544
94.647,0.181
94.647,0.518
94.665,0.647
94.684,0.479
94.684,0.621
94.703,0.699
94.703,0.608
94.722,0.673
94.740,0.725
94.741,0.673
94.760,0.699
94.780,0.712
94.780,0.712
94.800,0.712
94.800,0.699
94.821,0.712
94.841,0.699
94.841,0.634
94.861,0.712
94.861,0.660
94.881,0.544
94.901,0.660
94.901,0.582
94.920,0.556
94.920,0.608
94.939,0.401
94.957,0.388
94.957,0.453
94.978,0.272
94.978,0.569
94.999,0.155
95.017,0.531
95.017,0.660
95.036,0.492
95.036,0.634
95.057,0.440
95.076,0.608
95.076,0.699
95.095,0.595
95.113,0.686
95.113,0.725
95.133,0.673
95.133,0.712
95.151,0.725
95.170,0.699
95.170,0.725
95.188,0.699
95.206,0.712
95.206,0.699
95.226,0.647
95.244,0.712
95.244,0.660
95.264,0.569
95.264,0.673
95.283,0.582
95.300,0.349
95.300,0.608
95.318,0.427
95.337,0.311
95.337,0.479
95.357,0.194
95.374,0.544
95.374,0.142
95.393,0.518
95.412,0.647
95.412,0.479
95.430,0.660
95.430,0.414
95.448,0.608
95.466,0.673
95.467,0.569
95.485,0.673
95.503,0.712
95.504,0.647
95.522,0.699
95.540,0.712
95.540,0.699
95.558,0.712
95.577,0.699
95.577,0.712
95.595,0.712
95.595,0.660
95.614,0.712
95.633,0.673
95.633,0.582
95.653,0.686
95.673,0.608
95.673,0.401
95.691,0.621
95.691,0.466
95.709,0.285
95.728,0.492
95.728,0.155
95.746,0.531
95.764,0.194
95.764,0.492
95.782,0.647
95.801,0.440
95.801,0.608
95.820,0.375
95.840,0.582
95.840,0.686
95.859,0.569
95.859,0.673
95.881,0.712
95.901,0.660
95.901,0.699
95.921,0.712
95.921,0.699
95.941,0.725
95.941,0.712
95.966,0.725
95.966,0.699
95.989,0.660
95.989,0.712
96.009,0.660
96.028,0.582
96.028,0.686
96.051,0.608
96.052,0.440
96.073,0.621
96.073,0.479
96.093,0.207
96.117,0.518
96.117,0.142
96.138,0.505
96.139,0.259
96.161,0.466
96.161,0.621
96.181,0.401
96.181,0.595
96.202,0.311
96.223,0.569
96.223,0.673
96.243,0.544
96.243,0.660
96.266,0.699
96.266,0.634
96.288,0.699
96.288,0.712
96.313,0.686
96.313,0.712
96.335,0.712
96.335,0.712
96.357,0.712
96.378,0.673
96.378,0.712
96.401,0.673
96.401,0.595
96.424,0.686
96.424,0.621
96.449,0.466
96.449,0.673
96.469,0.505
96.469,0.168
96.489,0.544
96.489,0.181
96.510,0.492
96.531,0.285
96.531,0.440
96.549,0.621
96.549,0.375
96.570,0.595
96.588,0.272
96.588,0.569
96.607,0.660
96.627,0.531
96.627,0.647
96.647,0.712
96.647,0.634
96.665,0.699
96.688,0.712
96.688,0.686
96.712,0.712
96.712,0.712
96.733,0.699
96.734,0.712
96.755,0.673
96.755,0.712
96.776,0.686
96.776,0.634
96.798,0.686
96.819,0.634
96.819,0.492
96.840,0.647
96.840,0.518
96.861,0.142
96.862,0.556
96.888,0.272
96.888,0.466
96.909,0.362
96.909,0.388
96.930,0.608
96.930,0.298
96.950,0.569
96.971,0.453
96.971,0.556
96.992,0.660
96.992,0.505
97.016,0.647
97.016,0.699
97.043,0.608
97.043,0.699
97.067,0.712
97.067,0.686
97.089,0.725
97.089,0.725
97.110,0.712
97.110,0.712
97.132,0.673
97.132,0.725
97.154,0.699
97.178,0.621
97.178,0.699
97.201,0.647
97.201,0.518
97.221,0.647
97.221,0.544
97.241,0.324
97.241,0.582
97.260,0.311
97.280,0.414
97.280,0.427
97.299,0.349
97.299,0.582
97.318,0.259
97.337,0.556
97.337,0.168
97.357,0.531
97.376,0.647
97.376,0.518
97.394,0.634
97.394,0.686
97.412,0.608
97.432,0.686
97.433,0.712
97.450,0.686
97.468,0.699
97.468,0.712
97.490,0.699
97.490,0.712
97.507,0.686
97.527,0.712
97.527,0.699
97.547,0.634
97.565,0.699
97.565,0.647
97.584,0.531
97.584,0.660
97.605,0.569
97.623,0.285
97.624,0.595
97.642,0.362
97.661,0.401
97.661,0.440
97.680,0.311
97.680,0.569
97.698,0.181
97.717,0.544
97.717,0.647
97.736,0.505
97.755,0.634
97.755,0.453
97.772,0.621
97.791,0.686
97.791,0.595
97.810,0.686
97.828,0.712
97.828,0.673
97.846,0.712
97.863,0.712
97.863,0.712
97.883,0.712
97.883,0.686
97.900,0.712
97.919,0.699
97.919,0.647
97.938,0.699
97.956,0.660
97.956,0.544
97.974,0.673
97.992,0.582
97.993,0.324
98.011,0.595
98.030,0.414
98.030,0.336
98.049,0.466
98.049,0.246
98.067,0.556
98.087,0.259
98.087,0.531
98.105,0.647
98.123,0.479
98.123,0.621
98.142,0.427
98.160,0.608
98.160,0.686
98.178,0.582
98.198,0.673
98.198,0.712
98.219,0.660
98.219,0.712
98.241,0.725
98.241,0.699
98.261,0.699
98.280,0.699
98.280,0.712
98.299,0.699
98.299,0.660
98.318,0.712
98.339,0.673
98.339,0.556
98.358,0.673
98.375,0.582
98.376,0.362
98.394,0.621
98.395,0.440
98.412,0.492
98.431,0.492
98.431,0.181
98.450,0.544
98.468,0.142
98.469,0.505
98.487,0.634
98.507,0.453
98.508,0.621
98.528,0.388
98.528,0.595
98.547,0.686
98.571,0.569
98.571,0.673
98.591,0.712
98.591,0.673
98.611,0.712
98.611,0.712
98.630,0.699
98.650,0.725
98.650,0.699
98.668,0.712
98.668,0.699
98.687,0.660
98.706,0.712
98.706,0.686
98.725,0.582
98.744,0.673
98.744,0.595
98.769,0.427
98.769,0.634
98.789,0.479
98.789,0.233
98.807,0.518
98.830,0.155
98.830,0.518
98.853,0.194
98.853,0.479
98.873,0.621
98.873,0.427
98.895,0.608
98.895,0.349
98.914,0.621
98.934,0.673
98.934,0.556
98.953,0.660
98.971,0.699
98.971,0.647
98.993,0.699
98.993,0.712
99.013,0.699
99.013,0.712
99.036,0.712
99.059,0.712
99.059,0.712
99.082,0.660
99.082,0.712
99.103,0.673
99.103,0.595
99.125,0.686
99.125,0.608
99.148,0.427
99.148,0.634
99.169,0.479
99.169,0.181
99.193,0.531
99.193,0.142
99.214,0.505
99.237,0.285
99.237,0.453
99.260,0.608
99.260,0.388
99.283,0.608
99.283,0.298
99.305,0.569
99.305,0.660
99.327,0.569
99.327,0.647
99.348,0.699
99.348,0.634
99.368,0.699
99.386,0.712
99.386,0.686
99.405,0.712
99.425,0.712
99.425,0.712
99.446,0.699
99.446,0.673
99.465,0.712
99.483,0.686
99.483,0.608
99.503,0.686
99.503,0.621
99.522,0.492
99.541,0.647
99.541,0.518
99.559,0.168
99.578,0.556
99.578,0.233
99.596,0.466
99.615,0.336
99.615,0.427
99.633,0.608
99.634,0.336
99.653,0.582
99.671,0.220
99.672,0.556
99.689,0.660
99.707,0.518
99.707,0.647
99.725,0.699
99.745,0.634
99.745,0.686
99.765,0.712
99.765,0.686
99.782,0.725
99.802,0.712
99.802,0.712
99.819,0.712
99.838,0.686
99.838,0.712
99.856,0.686
99.875,0.621
99.875,0.699
99.894,0.621
99.912,0.492
99.912,0.647
99.931,0.531
99.931,0.375
99.951,0.569
99.970,0.272
99.970,0.453
99.988,0.375
100.007,0.388
100.007,0.582
100.026,0.285
100.026,0.556
100.046,0.544
100.065,0.531
100.065,0.634
100.085,0.492
100.104,0.634
100.104,0.699
100.123,0.621
100.123,0.686
100.142,0.712
100.160,0.686
100.160,0.725
100.178,0.712
100.197,0.712
100.197,0.712
100.216,0.673
100.234,0.712
100.234,0.699
100.254,0.621
100.254,0.699
100.273,0.647
100.291,0.518
100.291,0.660
100.311,0.556
100.330,0.220
100.330,0.582
100.349,0.556
100.349,0.453
100.368,0.427
100.387,0.324
100.387,0.569
100.406,0.194
100.426,0.556
100.426,0.142
100.444,0.518
100.444,0.647
100.465,0.479
100.484,0.634
100.484,0.699
100.505,0.608
100.506,0.686
100.525,0.712
100.544,0.673
100.544,0.712
100.564,0.712
100.564,0.712
100.584,0.712
100.603,0.673
100.603,0.712
100.622,0.699
100.622,0.634
100.640,0.699
100.658,0.660
100.658,0.544
100.676,0.673
100.695,0.569
100.695,0.285
100.713,0.595
100.731,0.388
100.731,0.375
100.750,0.453
100.768,0.259
100.768,0.556
100.787,0.155
100.804,0.621
100.804,0.647
100.823,0.492
100.840,0.634
100.840,0.453
100.859,0.608
100.859,0.686
100.878,0.595
100.896,0.686
100.896,0.712
100.915,0.660
100.935,0.712
100.935,0.699
100.954,0.699
100.974,0.712
100.974,0.699
100.992,0.699
100.992,0.699
101.010,0.647
101.028,0.712
101.028,0.673
101.047,0.556
101.068,0.673
101.068,0.582
101.086,0.349
101.086,0.608
101.104,0.414
101.123,0.349
101.123,0.479
101.142,0.220
101.160,0.556
101.160,0.142
101.179,0.518
101.197,0.634
101.197,0.466
101.215,0.621
101.233,0.414
101.233,0.608
101.251,0.686
101.269,0.582
101.269,0.673
101.289,0.712
101.289,0.660
101.308,0.712
101.325,0.712
101.325,0.712
101.343,0.712
101.361,0.686
101.361,0.725
101.380,0.699
101.398,0.660
101.398,0.699
101.418,0.673
101.435,0.582
101.435,0.673
101.453,0.595
101.472,0.401
101.472,0.621
101.492,0.466
101.492,0.246
101.512,0.492
101.531,0.168
101.531,0.518
101.549,0.207
101.566,0.492
101.566,0.647
101.586,0.440
101.604,0.621
101.604,0.375
101.622,0.582
101.622,0.686
101.641,0.556
101.658,0.660
101.658,0.712
101.677,0.647
101.694,0.699
101.694,0.712
101.713,0.699
101.732,0.712
101.732,0.699
101.750,0.712
101.768,0.712
101.768,0.660
101.786,0.712
101.803,0.673
101.803,0.582
101.820,0.699
101.839,0.621
101.840,0.427
101.859,0.634
101.876,0.479
101.876,0.427
101.894,0.531
101.914,0.129
101.914,0.518
101.934,0.220
101.934,0.466
101.951,0.608
101.969,0.414
101.969,0.608
101.987,0.336
102.004,0.569
102.004,0.660
102.023,0.544
102.041,0.660
102.041,0.686
102.059,0.647
102.079,0.686
102.079,0.699
102.098,0.686
102.115,0.712
102.115,0.712
102.134,0.712
102.135,0.699
102.153,0.673
102.171,0.712
102.171,0.686
102.189,0.608
102.207,0.699
102.207,0.621
102.225,0.466
102.242,0.634
102.242,0.505
102.260,0.298
102.279,0.544
102.279,0.220
102.296,0.492
102.314,0.324
102.314,0.427
102.331,0.595
102.351,0.349
102.351,0.582
102.369,0.233
102.387,0.569
102.387,0.660
102.406,0.531
102.422,0.647
102.423,0.699
102.440,0.621
102.460,0.699
102.460,0.712
102.479,0.686
102.497,0.712
102.497,0.699
102.516,0.712
102.516,0.699
102.535,0.673
102.554,0.712
102.554,0.686
102.572,0.608
102.592,0.686
102.592,0.634
102.609,0.492
102.628,0.660
102.628,0.518
102.646,0.168
102.664,0.569
102.664,0.272
102.683,0.466
102.683,0.336
102.700,0.375
102.719,0.595
102.719,0.311
102.738,0.569
102.755,0.194
102.755,0.544
102.774,0.647
102.792,0.505
102.792,0.634
102.810,0.686
102.828,0.621
102.828,0.686
102.846,0.712
102.864,0.673
102.864,0.699
102.881,0.699
102.900,0.712
102.900,0.712
102.919,0.673
102.936,0.712
102.936,0.686
102.955,0.621
102.972,0.686
102.972,0.647
102.991,0.505
103.009,0.660
103.009,0.556
103.028,0.207
103.028,0.582
103.046,0.336
103.063,0.427
103.063,0.414
103.083,0.362
103.102,0.595
103.102,0.634
103.121,0.556
103.138,0.155
103.138,0.531
103.156,0.647
103.174,0.479
103.174,0.634
103.191,0.699
103.210,0.621
103.210,0.699
103.229,0.712
103.246,0.673
103.246,0.712
103.265,0.712
103.283,0.712
103.283,0.712
103.300,0.686
103.319,0.712
103.319,0.686
103.336,0.634
103.356,0.699
103.356,0.634
103.373,0.531
103.373,0.660
103.391,0.556
103.409,0.259
103.409,0.582
103.427,0.362
103.445,0.388
103.445,0.440
103.465,0.272
103.485,0.556
103.485,0.168
103.504,0.531
103.504,0.647
103.524,0.492
103.544,0.634
103.544,0.453
103.564,0.608
103.564,0.686
103.583,0.595
103.606,0.673
103.606,0.712
103.628,0.673
103.628,0.699
103.646,0.712
103.646,0.699
103.666,0.712
103.686,0.686
103.686,0.712
103.706,0.699
103.706,0.634
103.727,0.712
103.748,0.660
103.748,0.544
103.768,0.673
103.768,0.582
103.787,0.336
103.806,0.608
103.806,0.401
103.824,0.362
103.843,0.466
103.843,0.259
103.862,0.544
103.862,0.168
103.881,0.531
103.901,0.647
103.901,0.466
103.920,0.621
103.938,0.414
103.938,0.608
103.957,0.686
103.957,0.569
103.977,0.673
103.996,0.699
103.996,0.660
104.015,0.699
104.033,0.699
104.033,0.686
104.051,0.712
104.070,0.686
104.070,0.712
104.089,0.686
