时间(s),电压(V)
83.276,0.621
83.293,0.699
83.293,0.647
83.311,0.505
83.330,0.660
83.330,0.544
83.348,0.207
83.367,0.569
83.367,0.311
83.385,0.453
83.402,0.388
83.402,0.375
83.420,0.608
83.438,0.285
83.438,0.582
83.458,0.414
83.458,0.556
83.475,0.673
83.494,0.505
83.494,0.660
83.512,0.712
83.530,0.621
83.530,0.699
83.547,0.712
83.565,0.686
83.565,0.725
83.583,0.725
83.600,0.725
83.600,0.738
83.618,0.699
83.637,0.725
83.637,0.699
83.655,0.647
83.673,0.712
83.673,0.647
83.690,0.531
83.709,0.673
83.709,0.556
83.730,0.259
83.754,0.595
83.754,0.349
83.775,0.440
83.775,0.582
83.795,0.362
83.795,0.595
83.815,0.259
83.815,0.569
83.836,0.401
83.856,0.531
83.856,0.660
83.876,0.479
83.876,0.647
83.899,0.699
83.899,0.621
83.921,0.699
83.921,0.725
83.943,0.699
83.964,0.712
83.964,0.725
83.984,0.712
83.984,0.725
84.004,0.699
84.026,0.738
84.026,0.712
84.046,0.660
84.046,0.712
84.068,0.660
84.068,0.556
84.094,0.686
84.094,0.582
84.118,0.285
84.118,0.608
84.138,0.414
84.138,0.388
84.159,0.466
84.159,0.272
84.180,0.569
84.201,0.194
84.201,0.556
84.219,0.660
84.236,0.505
84.236,0.647
84.253,0.466
84.271,0.634
84.271,0.686
84.290,0.608
84.308,0.686
84.308,0.725
84.325,0.673
84.343,0.712
84.343,0.725
84.360,0.712
84.379,0.725
84.379,0.699
84.397,0.725
84.415,0.712
84.415,0.647
84.433,0.712
84.451,0.673
84.451,0.569
84.469,0.686
84.486,0.608
84.486,0.518
84.504,0.621
84.523,0.440
84.523,0.336
84.540,0.492
84.558,0.246
84.558,0.556
84.576,0.181
84.593,0.531
84.593,0.660
84.611,0.492
84.629,0.634
84.629,0.414
84.647,0.621
84.664,0.686
84.664,0.595
84.682,0.673
84.700,0.712
84.700,0.660
84.720,0.712
84.720,0.725
84.739,0.699
84.758,0.725
84.758,0.712
84.776,0.725
84.794,0.712
84.794,0.673
84.814,0.712
84.832,0.673
84.832,0.582
84.852,0.699
84.852,0.621
84.870,0.401
84.888,0.621
84.888,0.492
84.904,0.298
84.923,0.492
84.923,0.194
84.941,0.544
84.959,0.194
84.959,0.505
84.977,0.634
84.995,0.440
84.995,0.634
85.013,0.375
85.030,0.608
85.030,0.699
85.048,0.582
85.067,0.673
85.067,0.725
85.085,0.673
85.101,0.712
85.101,0.712
85.119,0.699
85.136,0.725
85.136,0.712
85.154,0.725
85.172,0.712
85.172,0.673
85.191,0.712
85.209,0.673
85.209,0.595
85.226,0.699
85.243,0.634
85.243,0.453
85.262,0.647
85.280,0.505
85.280,0.194
85.297,0.621
85.315,0.466
85.332,0.518
85.332,0.233
85.349,0.466
85.367,0.634
85.367,0.492
85.385,0.621
85.403,0.349
85.404,0.582
85.421,0.686
85.439,0.556
85.439,0.660
85.457,0.712
85.475,0.647
85.476,0.712
85.493,0.738
85.493,0.699
85.511,0.725
85.529,0.725
85.529,0.725
85.548,0.725
85.565,0.686
85.565,0.725
85.583,0.699
85.602,0.608
85.602,0.699
85.620,0.634
85.636,0.479
85.638,0.647
85.655,0.518
85.673,0.194
85.673,0.569
85.691,0.220
85.708,0.492
85.708,0.375
85.727,0.453
85.746,0.621
85.746,0.388
85.763,0.608
85.782,0.285
85.782,0.582
85.801,0.673
85.820,0.544
85.820,0.660
85.837,0.712
85.855,0.660
85.855,0.712
85.873,0.725
85.893,0.699
85.893,0.725
85.911,0.712
85.911,0.725
85.930,0.725
85.947,0.686
85.947,0.725
85.964,0.699
85.982,0.621
85.982,0.699
86.000,0.647
86.017,0.505
86.035,0.647
86.036,0.531
86.053,0.168
86.070,0.569
86.070,0.285
86.088,0.479
86.105,0.388
86.105,0.388
86.124,0.634
86.142,0.298
86.142,0.595
86.160,0.220
86.177,0.556
86.177,0.660
86.194,0.518
86.211,0.660
86.212,0.725
86.229,0.725
86.247,0.712
86.247,0.725
86.265,0.699
86.283,0.738
86.283,0.725
86.301,0.725
86.318,0.738
86.318,0.699
86.336,0.738
86.354,0.712
86.354,0.634
86.372,0.712
86.390,0.660
86.390,0.518
86.409,0.673
86.426,0.556
86.426,0.207
86.445,0.608
86.462,0.324
86.462,0.440
86.483,0.427
86.483,0.375
86.500,0.608
86.518,0.259
86.518,0.569
86.536,0.207
86.554,0.544
86.554,0.660
86.572,0.492
86.591,0.647
86.591,0.699
86.608,0.621
86.627,0.699
86.627,0.712
86.644,0.686
86.661,0.712
86.661,0.725
86.678,0.712
86.697,0.725
86.697,0.712
86.715,0.725
86.733,0.712
86.733,0.647
86.750,0.712
86.767,0.673
86.784,0.556
86.784,0.686
86.803,0.582
86.803,0.298
86.821,0.608
86.838,0.738
86.856,0.401
86.856,0.466
86.874,0.298
86.893,0.595
86.893,0.181
86.910,0.569
86.927,0.673
86.927,0.531
86.945,0.712
86.964,0.466
86.964,0.634
86.980,0.699
86.998,0.608
86.998,0.686
87.017,0.738
87.034,0.673
87.034,0.725
87.051,0.725
87.071,0.712
87.071,0.725
87.088,0.712
87.106,0.738
87.106,0.712
87.123,0.673
87.140,0.712
87.140,0.673
87.158,0.569
87.176,0.686
87.176,0.608
87.193,0.375
87.212,0.621
87.212,0.440
87.230,0.349
87.247,0.492
87.247,0.259
87.266,0.569
87.284,0.181
87.284,0.544
87.303,0.660
87.322,0.492
87.322,0.647
87.340,0.440
87.340,0.634
87.359,0.699
87.378,0.595
87.378,0.673
87.397,0.725
87.415,0.673
87.415,0.712
87.436,0.725
87.436,0.712
87.454,0.725
87.473,0.712
87.473,0.738
87.492,0.725
87.510,0.673
87.510,0.725
87.529,0.686
87.547,0.595
87.547,0.789
87.566,0.621
87.566,0.401
87.585,0.634
87.604,0.440
87.604,0.427
87.623,0.518
87.641,0.168
87.641,0.544
87.662,0.220
87.662,0.673
87.680,0.660
87.700,0.453
87.700,0.634
87.718,0.388
87.735,0.621
87.735,0.686
87.754,0.582
87.773,0.686
87.773,0.712
87.790,0.660
87.809,0.725
87.809,0.738
87.827,0.725
87.845,0.725
87.845,0.712
87.864,0.738
87.864,0.725
87.884,0.673
87.903,0.725
87.903,0.673
87.921,0.595
87.939,0.686
87.939,0.621
87.957,0.440
87.975,0.647
87.975,0.492
87.993,0.181
88.014,0.531
88.014,0.142
88.031,0.518
88.031,0.246
88.050,0.492
88.067,0.647
88.067,0.427
88.085,0.621
88.103,0.349
88.103,0.582
88.122,0.686
88.140,0.556
88.140,0.660
88.158,0.725
88.176,0.660
88.176,0.712
88.194,0.725
88.213,0.699
88.213,0.725
88.232,0.699
88.250,0.725
88.250,0.725
88.268,0.673
88.286,0.738
88.286,0.699
88.304,0.634
88.304,0.712
88.324,0.634
88.342,0.466
88.342,0.647
88.359,0.518
88.376,0.181
88.376,0.595
88.394,0.181
88.413,0.518
88.413,0.324
88.431,0.479
88.449,0.634
88.449,0.414
88.467,0.608
88.485,0.311
88.485,0.582
88.503,0.673
88.521,0.556
88.521,0.673
88.540,0.725
88.559,0.660
88.559,0.712
88.576,0.725
88.595,0.699
88.595,0.738
88.612,0.725
88.629,0.738
88.630,0.725
88.648,0.686
88.666,0.738
88.666,0.699
88.685,0.712
88.685,0.712
88.703,0.634
88.722,0.492
88.722,0.660
88.741,0.531
88.759,0.155
88.759,0.569
88.778,0.259
88.798,0.479
88.798,0.375
88.815,0.414
88.834,0.621
88.834,0.336
88.852,0.595
88.852,0.246
88.870,0.569
88.887,0.673
88.907,0.531
88.907,0.673
88.925,0.712
88.925,0.647
88.944,0.699
88.961,0.738
88.961,0.699
88.979,0.738
88.998,0.725
88.998,0.725
89.016,0.725
89.034,0.699
89.034,0.738
89.052,0.712
89.070,0.634
89.070,0.725
89.089,0.647
89.108,0.505
89.108,0.673
89.125,0.556
89.126,0.194
89.146,0.595
89.164,0.285
89.164,0.479
89.184,0.401
89.202,0.401
89.202,0.608
89.221,0.298
89.221,0.582
89.241,0.181
89.260,0.556
89.260,0.673
89.279,0.505
89.300,0.660
89.300,0.712
89.318,0.634
89.318,0.712
89.337,0.738
89.354,0.686
89.354,0.725
89.372,0.725
89.391,0.725
89.391,0.725
89.408,0.712
89.427,0.738
89.427,0.712
89.445,0.647
89.463,0.712
89.463,0.660
89.481,0.544
89.500,0.686
89.500,0.582
89.518,0.285
89.536,0.608
89.536,0.375
89.555,0.440
89.555,0.453
89.576,0.336
89.595,0.608
89.595,0.233
89.614,0.569
89.633,0.349
89.633,0.531
89.652,0.660
89.652,0.492
89.672,0.647
89.692,0.712
89.692,0.634
89.710,0.699
89.710,0.725
89.728,0.699
89.748,0.725
89.748,0.725
89.765,0.725
89.784,0.725
89.784,0.699
89.802,0.738
89.821,0.712
89.821,0.660
89.840,0.738
89.859,0.673
89.859,0.544
89.877,0.686
89.877,0.582
89.894,0.311
89.914,0.608
89.915,0.582
89.934,0.388
89.952,0.466
89.952,0.298
89.971,0.582
89.971,0.168
89.990,0.544
90.008,0.673
90.008,0.505
90.028,0.647
90.047,0.453
90.047,0.634
90.065,0.699
90.084,0.608
90.084,0.699
90.102,0.738
90.121,0.673
90.121,0.725
90.140,0.738
90.140,0.725
90.160,0.725
90.178,0.712
90.178,0.725
90.196,0.712
90.214,0.673
90.214,0.712
90.233,0.673
90.250,0.582
90.250,0.699
90.270,0.608
90.270,0.362
90.288,0.634
90.307,0.440
90.307,0.349
90.325,0.505
90.344,0.207
90.344,0.582
90.361,0.142
90.380,0.544
90.381,0.660
90.399,0.492
90.418,0.647
90.418,0.440
90.437,0.634
90.437,0.699
90.455,0.595
90.474,0.699
90.474,0.738
90.493,0.686
90.511,0.725
90.511,0.725
90.531,0.712
90.550,0.725
90.550,0.712
90.568,0.725
90.568,0.725
90.587,0.673
90.604,0.712
90.605,0.686
90.623,0.582
90.642,0.686
90.642,0.608
90.659,0.414
90.677,0.634
90.677,0.453
90.695,0.298
90.714,0.518
90.714,0.181
90.733,0.556
90.752,0.194
90.752,0.505
90.769,0.647
90.787,0.440
90.787,0.634
90.804,0.401
90.824,0.621
90.824,0.699
90.844,0.582
90.844,0.673
90.862,0.725
90.882,0.660
90.882,0.712
90.900,0.725
90.900,0.712
90.920,0.725
90.939,0.712
90.939,0.725
90.957,0.712
90.975,0.686
90.975,0.725
90.993,0.686
91.011,0.608
91.011,0.699
91.030,0.634
91.047,0.531
91.047,0.647
91.065,0.505
91.085,0.220
91.085,0.544
91.103,0.155
91.103,0.544
91.121,0.246
91.140,0.531
91.140,0.647
91.160,0.440
91.178,0.621
91.178,0.349
91.196,0.595
91.214,0.686
91.214,0.544
91.233,0.686
91.251,0.712
91.251,0.660
91.269,0.725
91.269,0.738
91.287,0.712
91.305,0.725
91.305,0.725
91.324,0.725
91.342,0.712
91.342,0.686
91.360,0.725
91.378,0.686
91.378,0.621
91.396,0.699
91.414,0.634
91.414,0.479
91.433,0.647
91.451,0.531
91.451,0.375
91.470,0.556
91.488,0.207
91.488,0.505
91.506,0.336
91.524,0.453
91.524,0.634
91.542,0.388
91.560,0.608
91.561,0.298
91.578,0.582
91.596,0.686
91.596,0.556
91.616,0.673
91.616,0.725
91.633,0.647
91.652,0.712
91.652,0.725
91.672,0.712
91.689,0.725
91.689,0.725
91.708,0.725
91.727,0.725
91.727,0.686
91.745,0.725
91.763,0.699
91.764,0.608
91.781,0.712
91.781,0.660
91.800,0.492
91.818,0.660
91.818,0.531
91.836,0.246
91.855,0.569
91.855,0.272
91.874,0.492
91.894,0.362
91.894,0.427
91.912,0.621
91.931,0.349
91.931,0.595
91.950,0.259
91.950,0.582
91.970,0.699
91.987,0.544
91.987,0.673
92.005,0.725
92.022,0.647
92.022,0.712
92.041,0.725
92.059,0.699
92.059,0.725
92.077,0.725
92.095,0.725
92.095,0.725
92.113,0.699
92.131,0.725
92.131,0.699
92.150,0.634
92.167,0.699
92.167,0.660
92.186,0.531
92.203,0.673
92.203,0.569
92.222,0.207
92.240,0.595
92.240,0.336
92.259,0.466
92.259,0.401
92.278,0.388
92.295,0.608
92.295,0.336
92.315,0.582
92.333,0.168
92.333,0.544
92.352,0.673
92.372,0.518
92.372,0.647
92.390,0.712
92.390,0.634
92.408,0.712
92.425,0.725
92.426,0.699
92.443,0.725
92.462,0.725
92.462,0.725
92.480,0.738
92.499,0.712
92.499,0.725
92.516,0.712
92.535,0.660
92.535,0.725
92.552,0.660
92.571,0.544
92.571,0.673
92.589,0.569
92.608,0.272
92.608,0.595
92.625,0.375
92.644,0.427
92.644,0.440
92.662,0.336
92.681,0.582
92.682,0.298
92.699,0.569
92.700,0.311
92.718,0.531
92.736,0.660
92.736,0.492
92.755,0.647
92.775,0.712
92.775,0.621
92.796,0.699
92.796,0.725
92.819,0.686
92.819,0.725
92.838,0.738
92.857,0.738
92.857,0.725
92.877,0.712
92.894,0.725
92.894,0.712
92.914,0.660
92.914,0.725
92.932,0.673
92.950,0.556
92.950,0.686
92.968,0.595
92.987,0.336
92.987,0.608
93.007,0.414
93.027,0.401
93.027,0.479
93.045,0.298
93.045,0.582
93.063,0.194
93.082,0.544
93.082,0.660
93.100,0.518
93.121,0.660
93.121,0.466
93.139,0.634
93.139,0.712
93.158,0.608
93.177,0.699
93.177,0.738
93.195,0.699
93.213,0.725
93.213,0.725
93.231,0.725
93.249,0.725
93.249,0.712
93.266,0.725
93.285,0.712
93.285,0.660
93.302,0.725
93.320,0.686
93.320,0.582
93.339,0.686
93.359,0.608
93.359,0.388
93.377,0.621
93.377,0.453
93.396,0.324
93.415,0.505
93.415,0.207
93.433,0.569
93.452,0.142
93.452,0.518
93.470,0.660
93.488,0.466
93.488,0.738
93.506,0.427
93.524,0.621
93.524,0.699
93.543,0.595
93.571,0.686
93.571,0.725
93.571,0.673
93.592,0.712
93.592,0.725
93.614,0.712
93.637,0.738
93.637,0.725
93.658,0.738
93.658,0.712
93.679,0.673
93.679,0.725
93.699,0.725
93.717,0.595
93.717,0.686
93.737,0.621
93.737,0.401
93.758,0.634
93.776,0.479
93.776,0.298
93.796,0.518
93.797,0.168
93.818,0.556
93.818,0.207
93.846,0.505
93.846,0.647
93.870,0.466
93.870,0.634
93.894,0.388
93.894,0.634
93.917,0.699
93.917,0.582
93.940,0.686
93.940,0.725
93.968,0.660
93.968,0.725
93.992,0.725
93.992,0.712
94.012,0.738
94.012,0.712
94.031,0.738
94.051,0.738
94.051,0.673
94.071,0.738
94.071,0.699
94.094,0.608
94.094,0.699
94.116,0.634
94.134,0.453
94.135,0.660
94.155,0.505
94.156,0.207
94.177,0.544
94.177,0.220
94.199,0.531
94.220,0.440
94.220,0.492
94.239,0.647
94.239,0.427
94.258,0.621
94.277,0.336
94.277,0.595
94.296,0.686
94.296,0.556
94.316,0.673
94.336,0.725
94.336,0.660
94.357,0.712
94.357,0.738
94.377,0.712
94.397,0.738
94.397,0.725
94.416,0.738
94.416,0.725
94.436,0.686
94.454,0.738
94.454,0.699
94.474,0.621
94.474,0.712
94.494,0.634
94.515,0.479
94.515,0.673
94.534,0.518
94.534,0.233
94.553,0.556
94.572,0.220
94.573,0.505
94.591,0.324
94.610,0.453
94.610,0.621
94.629,0.375
94.629,0.608
94.647,0.324
94.665,0.582
94.665,0.686
94.684,0.556
94.702,0.673
94.703,0.725
94.722,0.647
94.740,0.712
94.741,0.725
94.760,0.699
94.760,0.738
94.780,0.738
94.800,0.738
94.800,0.725
94.821,0.699
94.821,0.738
94.841,0.712
94.859,0.647
94.861,0.712
94.881,0.647
94.881,0.505
94.901,0.673
94.920,0.544
94.920,0.466
94.939,0.582
94.939,0.298
94.957,0.505
94.978,0.375
94.978,0.427
94.998,0.621
94.999,0.336
95.017,0.595
95.036,0.233
95.036,0.556
95.056,0.686
95.076,0.518
95.076,0.660
95.095,0.712
95.095,0.634
95.113,0.712
95.133,0.738
95.133,0.699
95.151,0.725
95.170,0.725
95.170,0.725
95.188,0.725
95.188,0.699
95.206,0.725
95.226,0.712
95.226,0.634
95.244,0.712
95.264,0.660
95.264,0.531
95.283,0.673
95.300,0.556
95.300,0.220
95.318,0.582
95.318,0.336
95.337,0.453
95.357,0.414
95.357,0.362
95.374,0.595
95.393,0.272
95.393,0.582
95.412,0.207
95.430,0.544
95.430,0.673
95.448,0.505
95.466,0.647
95.467,0.712
95.485,0.634
95.485,0.699
95.504,0.725
95.522,0.699
95.522,0.725
95.540,0.725
95.558,0.725
95.558,0.725
95.577,0.712
95.595,0.725
95.595,0.712
95.614,0.660
95.633,0.712
95.633,0.673
95.653,0.544
95.653,0.686
95.673,0.582
95.691,0.298
95.691,0.621
95.709,0.401
95.728,0.427
95.728,0.453
95.746,0.349
95.764,0.595
95.764,0.246
95.782,0.569
95.800,0.673
95.801,0.531
95.820,0.660
95.820,0.479
95.840,0.647
95.859,0.699
95.859,0.634
95.881,0.699
95.881,0.712
95.901,0.686
95.921,0.725
95.921,0.738
95.941,0.725
95.941,0.725
95.966,0.699
95.966,0.725
95.989,0.712
95.989,0.660
96.009,0.712
96.028,0.673
96.028,0.569
96.051,0.686
96.052,0.582
96.073,0.336
96.073,0.621
96.093,0.427
96.094,0.375
96.117,0.479
96.117,0.259
96.139,0.582
96.161,0.207
96.161,0.544
96.181,0.673
96.181,0.492
96.202,0.647
96.202,0.453
96.223,0.634
96.243,0.699
96.243,0.608
96.266,0.686
96.266,0.738
96.288,0.686
96.288,0.725
96.313,0.738
96.313,0.725
96.335,0.738
96.335,0.712
96.357,0.725
96.357,0.712
96.378,0.673
96.401,0.725
96.401,0.686
96.424,0.582
96.424,0.699
96.449,0.608
96.449,0.375
96.469,0.673
96.469,0.453
96.489,0.336
96.489,0.518
96.510,0.246
96.510,0.569
96.531,0.220
96.549,0.518
96.549,0.647
96.570,0.492
96.570,0.647
96.588,0.414
96.607,0.608
96.607,0.699
96.627,0.608
96.647,0.686
96.647,0.725
96.665,0.673
96.665,0.712
96.688,0.738
96.689,0.712
96.712,0.725
96.733,0.712
96.733,0.725
96.754,0.725
96.755,0.673
96.776,0.725
96.776,0.686
96.798,0.595
96.798,0.699
96.819,0.621
96.819,0.427
96.840,0.634
96.861,0.479
96.862,0.272
96.888,0.531
96.888,0.194
96.909,0.544
96.909,0.246
96.930,0.492
96.930,0.647
96.950,0.440
96.971,0.621
96.971,0.492
96.992,0.595
96.992,0.686
97.016,0.569
97.016,0.686
97.043,0.725
97.043,0.673
97.067,0.725
97.067,0.751
97.089,0.712
97.089,0.738
97.110,0.725
97.110,0.725
97.132,0.725
97.132,0.686
97.154,0.725
97.154,0.686
97.178,0.608
97.178,0.699
97.201,0.634
97.201,0.453
97.221,0.647
97.240,0.505
97.241,0.349
97.260,0.544
97.260,0.207
97.280,0.518
97.299,0.492
97.299,0.466
97.318,0.634
97.337,0.414
97.337,0.621
97.357,0.349
97.357,0.595
97.376,0.686
97.394,0.569
97.394,0.673
97.412,0.712
97.432,0.647
97.433,0.712
97.450,0.738
97.468,0.725
97.468,0.725
97.490,0.712
97.490,0.725
97.507,0.738
97.527,0.686
97.527,0.712
97.547,0.699
97.547,0.621
97.565,0.699
97.584,0.647
97.584,0.479
97.605,0.660
97.623,0.544
97.623,0.207
97.642,0.569
97.642,0.246
97.661,0.518
97.680,0.362
97.680,0.440
97.698,0.634
97.717,0.362
97.717,0.608
97.736,0.259
97.736,0.569
97.755,0.673
97.772,0.531
97.772,0.660
97.791,0.725
97.810,0.647
97.810,0.712
97.828,0.738
97.846,0.712
97.846,0.725
97.863,0.725
97.883,0.725
97.883,0.738
97.900,0.686
97.919,0.712
97.919,0.699
97.938,0.634
97.956,0.712
97.956,0.660
97.974,0.518
97.974,0.673
97.993,0.544
98.011,0.194
98.011,0.582
98.030,0.298
98.049,0.453
98.049,0.401
98.067,0.414
98.087,0.608
98.087,0.401
98.105,0.595
98.123,0.220
98.123,0.556
98.142,0.673
98.142,0.518
98.160,0.660
98.178,0.712
98.178,0.634
98.198,0.712
98.219,0.725
98.219,0.686
98.241,0.725
98.241,0.725
98.261,0.725
98.261,0.725
98.280,0.712
98.299,0.725
98.299,0.712
98.318,0.647
98.339,0.712
98.339,0.660
98.358,0.531
98.358,0.673
98.376,0.569
98.394,0.233
98.395,0.595
98.412,0.349
98.431,0.479
98.431,0.440
98.450,0.362
98.468,0.595
98.469,0.259
98.487,0.569
98.487,0.479
98.508,0.531
98.528,0.660
98.528,0.479
98.547,0.647
98.547,0.699
98.571,0.634
98.571,0.712
98.591,0.725
98.611,0.686
98.611,0.725
98.630,0.725
98.630,0.725
98.650,0.738
98.668,0.699
98.668,0.738
98.687,0.712
98.706,0.660
98.706,0.712
98.725,0.673
98.725,0.556
98.744,0.673
98.769,0.569
98.769,0.324
98.789,0.608
98.789,0.414
98.807,0.388
98.830,0.466
98.830,0.285
98.852,0.582
98.853,0.207
98.873,0.544
98.873,0.673
98.895,0.505
98.895,0.647
98.914,0.466
98.934,0.634
98.934,0.699
98.953,0.608
98.953,0.699
98.971,0.725
98.993,0.686
98.993,0.725
99.013,0.725
99.013,0.725
99.036,0.725
99.036,0.712
99.059,0.738
99.059,0.712
99.082,0.660
99.103,0.725
99.103,0.673
99.125,0.569
99.125,0.699
99.148,0.595
99.148,0.336
99.169,0.621
99.169,0.427
99.193,0.362
99.193,0.492
99.214,0.259
99.214,0.569
99.237,0.220
99.237,0.531
99.260,0.647
99.283,0.492
99.283,0.647
99.305,0.427
99.305,0.621
99.327,0.699
99.327,0.595
99.348,0.686
99.348,0.738
99.367,0.686
99.386,0.725
99.386,0.725
99.405,0.712
99.405,0.712
99.425,0.712
99.446,0.725
99.446,0.712
99.465,0.673
99.465,0.712
99.483,0.686
99.503,0.595
99.503,0.686
99.522,0.608
99.541,0.492
99.541,0.634
99.559,0.479
99.559,0.285
99.578,0.531
99.596,0.194
99.596,0.544
99.615,0.207
99.633,0.518
99.634,0.647
99.653,0.466
99.671,0.621
99.671,0.388
99.689,0.608
99.707,0.699
99.707,0.569
99.725,0.686
99.725,0.725
99.745,0.673
99.765,0.725
99.765,0.725
99.782,0.712
99.802,0.738
99.802,0.712
99.819,0.738
99.838,0.725
99.838,0.686
99.856,0.751
99.856,0.699
99.875,0.595
99.894,0.712
99.894,0.621
99.912,0.440
99.931,0.647
99.931,0.492
99.951,0.505
99.970,0.544
99.970,0.181
99.988,0.518
99.988,0.246
100.007,0.492
100.026,0.647
100.026,0.440
100.046,0.621
100.046,0.401
100.065,0.595
100.085,0.686
100.085,0.569
100.104,0.673
100.123,0.725
100.123,0.660
100.142,0.712
100.160,0.725
100.160,0.699
100.178,0.725
100.178,0.712
100.197,0.725
100.216,0.725
100.216,0.686
100.234,0.738
100.254,0.699
100.254,0.621
100.273,0.712
100.273,0.634
100.291,0.479
100.311,0.647
100.311,0.518
100.330,0.181
100.349,0.556
100.349,0.375
100.368,0.505
100.368,0.336
100.387,0.453
100.406,0.647
100.406,0.388
100.426,0.621
100.444,0.298
100.444,0.582
100.465,0.686
100.465,0.556
100.484,0.660
100.505,0.725
100.506,0.660
100.525,0.712
100.525,0.738
100.544,0.712
100.564,0.725
100.564,0.712
100.584,0.725
100.584,0.725
100.603,0.699
100.622,0.725
100.622,0.699
100.640,0.621
100.658,0.712
100.658,0.673
100.676,0.492
100.695,0.660
100.695,0.531
100.713,0.155
100.731,0.569
100.731,0.272
100.750,0.479
100.750,0.375
100.768,0.414
100.786,0.608
100.787,0.324
100.804,0.595
100.823,0.246
100.823,0.569
100.840,0.686
100.859,0.544
100.859,0.647
100.878,0.712
100.896,0.647
100.896,0.725
100.915,0.738
100.935,0.699
100.935,0.725
100.954,0.725
100.954,0.725
100.974,0.738
100.992,0.712
100.992,0.725
101.010,0.712
101.028,0.647
101.028,0.725
101.047,0.673
101.068,0.569
101.068,0.673
101.086,0.569
101.086,0.259
101.104,0.595
101.123,0.311
101.123,0.466
101.142,0.414
101.160,0.388
101.160,0.595
101.179,0.285
101.179,0.582
101.197,0.168
101.215,0.544
101.215,0.673
101.233,0.505
101.251,0.647
101.251,0.699
101.269,0.634
101.289,0.712
101.289,0.738
101.308,0.699
101.325,0.725
101.325,0.725
101.343,0.725
101.361,0.738
101.361,0.699
101.380,0.725
101.398,0.712
101.398,0.660
101.418,0.725
101.418,0.660
101.435,0.544
101.453,0.673
101.453,0.569
101.472,0.285
101.492,0.634
101.492,0.388
101.512,0.401
101.512,0.453
101.531,0.311
101.549,0.582
101.549,0.181
101.566,0.569
101.586,0.673
101.586,0.518
101.604,0.660
101.622,0.479
101.622,0.634
101.641,0.712
101.658,0.621
101.658,0.686
101.677,0.725
101.694,0.686
101.694,0.725
101.713,0.738
101.732,0.725
101.732,0.738
101.750,0.699
101.768,0.725
101.768,0.712
101.786,0.647
101.786,0.725
101.803,0.686
101.820,0.569
101.820,0.699
101.839,0.595
101.859,0.336
101.859,0.621
101.876,0.427
101.894,0.595
101.894,0.479
101.914,0.259
101.933,0.582
101.934,0.181
101.951,0.544
101.969,0.647
101.969,0.505
101.987,0.647
102.004,0.453
102.004,0.634
102.023,0.699
102.041,0.595
102.041,0.686
102.059,0.725
102.079,0.686
102.079,0.725
102.098,0.725
102.098,0.725
102.115,0.738
102.134,0.712
102.135,0.725
102.153,0.725
102.171,0.673
102.171,0.725
102.189,0.686
102.207,0.582
102.207,0.699
102.225,0.621
102.242,0.401
102.242,0.634
102.260,0.466
102.279,0.324
102.279,0.518
102.296,0.220
102.314,0.556
102.314,0.194
102.331,0.518
102.351,0.660
102.351,0.466
102.369,0.634
102.387,0.388
102.387,0.621
102.406,0.712
102.406,0.582
102.423,0.686
102.440,0.725
102.441,0.686
102.460,0.725
102.479,0.725
102.479,0.712
102.497,0.738
102.516,0.712
102.516,0.725
102.535,0.725
102.554,0.673
102.554,0.725
102.572,0.699
102.572,0.582
102.592,0.699
102.609,0.621
102.609,0.427
102.628,0.647
102.646,0.479
102.646,0.246
102.664,0.531
102.683,0.168
102.683,0.544
102.700,0.220
102.719,0.505
102.719,0.647
102.738,0.440
102.755,0.621
102.755,0.375
102.774,0.608
102.792,0.686
102.792,0.569
102.810,0.673
102.810,0.725
102.828,0.660
102.846,0.725
102.846,0.725
102.864,0.712
102.881,0.725
102.900,0.712
102.900,0.725
102.919,0.725
102.919,0.686
102.936,0.738
102.954,0.699
102.955,0.621
102.972,0.712
102.991,0.634
102.991,0.466
103.009,0.647
103.028,0.518
103.028,0.207
103.046,0.544
103.063,0.181
103.063,0.518
103.083,0.311
103.102,0.479
103.102,0.634
103.121,0.556
103.121,0.621
103.138,0.311
103.156,0.582
103.156,0.686
103.174,0.556
103.191,0.673
103.192,0.725
103.210,0.660
103.229,0.725
103.229,0.738
103.246,0.712
103.265,0.738
103.265,0.725
103.283,0.725
103.300,0.725
103.300,0.686
103.319,0.725
103.336,0.699
103.336,0.621
103.356,0.712
103.373,0.634
103.373,0.492
103.391,0.647
103.409,0.518
103.409,0.155
103.427,0.569
103.445,0.246
103.445,0.492
103.465,0.362
103.465,0.427
103.485,0.621
103.504,0.336
103.504,0.595
103.524,0.259
103.524,0.569
103.544,0.673
103.564,0.531
103.564,0.647
103.583,0.712
103.606,0.647
103.606,0.712
103.628,0.725
103.628,0.699
103.646,0.738
103.646,0.725
103.665,0.725
103.686,0.725
103.686,0.686
103.706,0.738
103.706,0.712
103.727,0.634
103.727,0.712
103.748,0.660
103.768,0.518
103.768,0.673
103.787,0.569
103.787,0.220
103.806,0.595
103.824,0.285
103.824,0.479
103.843,0.401
103.861,0.414
103.862,0.595
103.881,0.298
103.901,0.582
103.901,0.207
103.920,0.556
103.920,0.673
103.938,0.505
103.957,0.660
103.957,0.712
103.977,0.647
103.977,0.699
103.996,0.725
104.015,0.699
104.015,0.725
104.033,0.725
104.051,0.725
104.051,0.725
104.070,0.699
104.089,0.738
