时间(s),电压(V)
83.241,0.673
83.241,0.699
83.259,0.673
83.276,0.608
83.276,0.686
83.293,0.634
83.311,0.505
83.311,0.647
83.330,0.544
83.348,0.220
83.348,0.556
83.367,0.324
83.385,0.414
83.385,0.414
83.402,0.324
83.420,0.569
83.420,0.207
83.438,0.544
83.458,0.298
83.458,0.505
83.475,0.647
83.494,0.466
83.494,0.621
83.512,0.686
83.530,0.595
83.530,0.673
83.547,0.699
83.565,0.660
83.565,0.699
83.583,0.699
83.600,0.699
83.600,0.699
83.618,0.673
83.637,0.699
83.637,0.686
83.655,0.634
83.673,0.686
83.673,0.634
83.690,0.531
83.709,0.647
83.709,0.569
83.730,0.285
83.730,0.595
83.754,0.375
83.754,0.401
83.775,0.440
83.775,0.311
83.795,0.569
83.815,0.194
83.815,0.531
83.836,0.647
83.836,0.505
83.856,0.634
83.876,0.453
83.876,0.608
83.899,0.673
83.899,0.595
83.921,0.673
83.921,0.699
83.943,0.660
83.943,0.699
83.964,0.699
83.984,0.699
83.984,0.699
84.004,0.686
84.004,0.699
84.026,0.686
84.026,0.634
84.046,0.686
84.068,0.647
84.068,0.544
84.094,0.660
84.094,0.569
84.118,0.349
84.118,0.595
84.138,0.414
84.138,0.324
84.159,0.479
84.159,0.207
84.180,0.544
84.201,0.155
84.201,0.518
84.219,0.634
84.219,0.479
84.236,0.621
84.253,0.414
84.253,0.595
84.271,0.686
84.290,0.569
84.290,0.660
84.308,0.699
84.325,0.660
84.325,0.699
84.343,0.699
84.360,0.686
84.360,0.699
84.379,0.686
84.397,0.699
84.397,0.686
84.415,0.647
84.433,0.699
84.433,0.660
84.451,0.569
84.469,0.673
84.469,0.582
84.486,0.401
84.504,0.608
84.504,0.440
84.523,0.272
84.540,0.492
84.541,0.181
84.558,0.531
84.576,0.155
84.576,0.492
84.593,0.621
84.611,0.453
84.611,0.608
84.629,0.388
84.647,0.582
84.647,0.673
84.664,0.569
84.682,0.647
84.682,0.699
84.700,0.647
84.720,0.686
84.720,0.699
84.739,0.686
84.758,0.699
84.758,0.686
84.776,0.699
84.776,0.699
84.794,0.660
84.814,0.699
84.814,0.660
84.832,0.582
84.852,0.673
84.852,0.595
84.870,0.414
84.888,0.608
84.888,0.479
84.904,0.220
84.923,0.518
84.923,0.142
84.941,0.518
84.959,0.246
84.959,0.466
84.977,0.621
84.995,0.401
84.995,0.595
85.013,0.311
85.030,0.582
85.030,0.660
85.048,0.544
85.067,0.647
85.067,0.699
85.085,0.634
85.101,0.699
85.101,0.712
85.119,0.673
85.136,0.699
85.136,0.686
85.154,0.699
85.172,0.699
85.172,0.660
85.191,0.699
85.209,0.660
85.209,0.595
85.226,0.673
85.243,0.621
85.243,0.453
85.262,0.634
85.280,0.492
85.280,0.155
85.297,0.531
85.315,0.375
85.315,0.466
85.332,0.298
85.349,0.440
85.349,0.608
85.367,0.466
85.385,0.582
85.385,0.272
85.404,0.544
85.421,0.634
85.421,0.518
85.439,0.634
85.457,0.686
85.457,0.621
85.476,0.686
85.493,0.699
85.493,0.673
85.511,0.699
85.529,0.699
85.529,0.686
85.548,0.699
85.565,0.660
85.565,0.699
85.583,0.673
85.602,0.608
85.602,0.673
85.620,0.634
85.636,0.466
85.636,0.647
85.655,0.531
85.673,0.168
85.673,0.544
85.691,0.259
85.708,0.453
85.708,0.375
85.727,0.401
85.746,0.595
85.746,0.336
85.763,0.569
85.782,0.207
85.782,0.531
85.801,0.647
85.801,0.505
85.820,0.634
85.837,0.686
85.837,0.621
85.855,0.673
85.873,0.699
85.873,0.673
85.893,0.699
85.911,0.699
85.911,0.699
85.930,0.712
85.947,0.686
85.947,0.712
85.964,0.686
85.982,0.634
85.982,0.686
86.000,0.634
86.017,0.505
86.017,0.660
86.035,0.544
86.053,0.220
86.053,0.556
86.070,0.311
86.088,0.427
86.088,0.388
86.105,0.349
86.124,0.595
86.124,0.246
86.142,0.556
86.160,0.155
86.160,0.531
86.177,0.647
86.194,0.479
86.194,0.621
86.212,0.686
86.229,0.621
86.229,0.673
86.247,0.699
86.265,0.660
86.265,0.699
86.283,0.699
86.301,0.699
86.301,0.699
86.318,0.673
86.336,0.699
86.354,0.699
86.354,0.621
86.372,0.686
86.372,0.634
86.390,0.518
86.409,0.647
86.409,0.544
86.426,0.246
86.445,0.569
86.445,0.349
86.462,0.401
86.483,0.427
86.483,0.324
86.500,0.569
86.517,0.220
86.518,0.531
86.536,0.647
86.554,0.505
86.554,0.634
86.572,0.466
86.591,0.608
86.591,0.686
86.608,0.595
86.627,0.673
86.627,0.699
86.644,0.660
86.661,0.699
86.661,0.712
86.678,0.699
86.697,0.712
86.697,0.686
86.715,0.712
86.733,0.699
86.733,0.647
86.750,0.699
86.767,0.660
86.767,0.556
86.784,0.673
86.803,0.582
86.803,0.336
86.821,0.595
86.838,0.518
86.838,0.349
86.856,0.479
86.874,0.233
86.874,0.544
86.893,0.155
86.910,0.518
86.910,0.647
86.927,0.479
86.945,0.621
86.945,0.427
86.964,0.608
86.980,0.686
86.980,0.582
86.998,0.660
87.017,0.712
87.017,0.660
87.034,0.712
87.051,0.712
87.051,0.699
87.071,0.699
87.088,0.686
87.088,0.699
87.106,0.699
87.123,0.647
87.123,0.699
87.140,0.647
87.158,0.556
87.159,0.673
87.176,0.595
87.193,0.375
87.194,0.608
87.212,0.453
87.230,0.285
87.230,0.505
87.247,0.207
87.266,0.531
87.266,0.168
87.284,0.505
87.303,0.634
87.303,0.453
87.322,0.608
87.340,0.401
87.340,0.582
87.359,0.673
87.378,0.569
87.378,0.660
87.397,0.699
87.397,0.647
87.415,0.699
87.436,0.699
87.436,0.673
87.454,0.699
87.473,0.699
87.473,0.699
87.492,0.686
87.492,0.647
87.510,0.699
87.529,0.660
87.529,0.582
87.547,0.673
87.566,0.608
87.566,0.414
87.585,0.621
87.604,0.479
87.604,0.311
87.623,0.518
87.623,0.168
87.641,0.505
87.662,0.246
87.662,0.582
87.680,0.621
87.700,0.414
87.700,0.595
87.718,0.324
87.718,0.569
87.735,0.660
87.753,0.544
87.754,0.647
87.773,0.699
87.790,0.634
87.790,0.686
87.809,0.712
87.827,0.686
87.827,0.699
87.845,0.686
87.864,0.699
87.864,0.699
87.884,0.647
87.884,0.699
87.903,0.673
87.921,0.569
87.921,0.673
87.939,0.608
87.957,0.453
87.957,0.621
87.975,0.479
87.993,0.168
87.993,0.531
88.014,0.181
88.031,0.479
88.031,0.285
88.050,0.440
88.067,0.608
88.067,0.362
88.085,0.595
88.103,0.272
88.103,0.556
88.122,0.647
88.122,0.531
88.140,0.647
88.158,0.699
88.158,0.621
88.176,0.686
88.194,0.699
88.194,0.673
88.213,0.712
88.232,0.699
88.232,0.699
88.250,0.699
88.268,0.660
88.268,0.699
88.286,0.673
88.304,0.608
88.304,0.673
88.324,0.621
88.341,0.479
88.342,0.660
88.359,0.518
88.376,0.155
88.376,0.544
88.394,0.233
88.413,0.466
88.413,0.349
88.431,0.414
88.449,0.595
88.449,0.349
88.467,0.569
88.485,0.246
88.485,0.556
88.503,0.647
88.521,0.518
88.521,0.647
88.540,0.686
88.540,0.621
88.559,0.686
88.576,0.699
88.576,0.673
88.595,0.699
88.612,0.699
88.612,0.699
88.630,0.699
88.648,0.660
88.648,0.699
88.666,0.673
88.685,0.608
88.685,0.686
88.703,0.634
88.722,0.492
88.722,0.634
88.741,0.531
88.759,0.194
88.759,0.556
88.778,0.298
88.778,0.440
88.798,0.362
88.815,0.349
88.816,0.582
88.834,0.259
88.852,0.569
88.852,0.181
88.870,0.531
88.887,0.686
88.887,0.505
88.907,0.634
88.925,0.686
88.925,0.621
88.944,0.673
88.961,0.712
88.961,0.673
88.979,0.712
88.998,0.699
88.998,0.712
89.016,0.699
89.016,0.673
89.034,0.712
89.052,0.686
89.052,0.621
89.070,0.699
89.089,0.647
89.089,0.518
89.108,0.660
89.125,0.544
89.126,0.233
89.146,0.582
89.164,0.311
89.164,0.414
89.184,0.401
89.184,0.349
89.202,0.556
89.221,0.233
89.221,0.544
89.241,0.647
89.260,0.505
89.260,0.634
89.279,0.466
89.279,0.608
89.300,0.673
89.318,0.595
89.318,0.660
89.337,0.699
89.354,0.673
89.354,0.699
89.372,0.699
89.374,0.699
89.391,0.699
89.408,0.673
89.409,0.699
89.427,0.686
89.445,0.621
89.445,0.699
89.463,0.647
89.481,0.544
89.481,0.660
89.500,0.556
89.518,0.298
89.518,0.595
89.536,0.388
89.555,0.362
89.555,0.453
89.576,0.272
89.576,0.569
89.595,0.194
89.614,0.531
89.614,0.647
89.633,0.492
89.652,0.634
89.652,0.440
89.672,0.608
89.672,0.673
89.692,0.582
89.710,0.660
89.710,0.712
89.728,0.647
89.748,0.699
89.748,0.699
89.765,0.686
89.784,0.712
89.784,0.686
89.802,0.699
89.802,0.699
89.821,0.634
89.840,0.699
89.840,0.647
89.859,0.544
89.877,0.660
89.877,0.569
89.894,0.336
89.914,0.595
89.915,0.492
89.934,0.336
89.934,0.466
89.952,0.233
89.971,0.544
89.971,0.168
89.990,0.505
90.008,0.621
90.008,0.466
90.028,0.608
90.028,0.427
90.047,0.595
90.065,0.660
90.065,0.569
90.084,0.660
90.102,0.712
90.102,0.647
90.121,0.699
90.140,0.699
90.140,0.699
90.160,0.699
90.160,0.686
90.178,0.699
90.196,0.686
90.196,0.647
90.214,0.712
90.233,0.660
90.233,0.569
90.250,0.673
90.269,0.595
90.270,0.388
90.288,0.621
90.307,0.440
90.307,0.285
90.325,0.505
90.344,0.194
90.344,0.544
90.361,0.194
90.361,0.505
90.381,0.634
90.399,0.453
90.399,0.608
90.418,0.388
90.437,0.595
90.437,0.660
90.455,0.569
90.474,0.660
90.474,0.699
90.493,0.647
90.493,0.699
90.511,0.699
90.531,0.686
90.531,0.712
90.550,0.686
90.568,0.699
90.568,0.686
90.587,0.647
90.604,0.686
90.605,0.660
90.623,0.582
90.642,0.673
90.642,0.595
90.659,0.414
90.659,0.621
90.677,0.466
90.695,0.233
90.695,0.505
90.714,0.168
90.733,0.505
90.733,0.246
90.752,0.453
90.769,0.621
90.769,0.401
90.787,0.595
90.804,0.349
90.804,0.582
90.824,0.673
90.844,0.544
90.844,0.660
90.862,0.699
90.862,0.634
90.882,0.686
90.900,0.712
90.900,0.673
90.920,0.699
90.939,0.686
90.939,0.699
90.957,0.699
90.957,0.673
90.975,0.699
90.993,0.660
90.993,0.582
91.011,0.673
91.030,0.608
91.030,0.608
91.047,0.634
91.065,0.492
91.066,0.181
91.085,0.531
91.103,0.207
91.103,0.505
91.121,0.285
91.140,0.544
91.140,0.608
91.160,0.388
91.160,0.582
91.178,0.285
91.196,0.556
91.196,0.647
91.214,0.531
91.233,0.647
91.233,0.686
91.251,0.634
91.269,0.686
91.269,0.712
91.287,0.686
91.305,0.699
91.305,0.699
91.324,0.699
91.342,0.699
91.342,0.660
91.360,0.699
91.378,0.673
91.378,0.608
91.396,0.699
91.414,0.621
91.414,0.479
91.433,0.634
91.433,0.621
91.451,0.414
91.470,0.556
91.470,0.259
91.488,0.518
91.506,0.349
91.506,0.414
91.524,0.608
91.542,0.336
91.542,0.569
91.561,0.233
91.578,0.544
91.578,0.647
91.596,0.505
91.616,0.634
91.616,0.686
91.633,0.621
91.652,0.686
91.652,0.712
91.672,0.673
91.672,0.699
91.689,0.699
91.708,0.699
91.708,0.699
91.727,0.686
91.745,0.699
91.745,0.686
91.764,0.608
91.781,0.699
91.781,0.634
91.800,0.492
91.818,0.647
91.818,0.531
91.836,0.220
91.855,0.556
91.855,0.298
91.874,0.440
91.874,0.375
91.894,0.375
91.912,0.569
91.912,0.285
91.931,0.556
91.950,0.246
91.950,0.531
91.970,0.647
91.970,0.492
91.987,0.634
92.005,0.686
92.005,0.608
92.022,0.673
92.041,0.699
92.041,0.673
92.059,0.699
92.077,0.699
92.077,0.686
92.095,0.699
92.113,0.673
92.113,0.699
92.131,0.686
92.150,0.621
92.150,0.686
92.167,0.634
92.186,0.531
92.186,0.660
92.203,0.556
92.222,0.272
92.222,0.582
92.240,0.375
92.259,0.427
92.259,0.427
92.278,0.336
92.295,0.582
92.295,0.311
92.315,0.544
92.315,0.660
92.333,0.518
92.352,0.634
92.352,0.466
92.372,0.621
92.389,0.686
92.390,0.595
92.408,0.686
92.425,0.673
92.426,0.660
92.443,0.699
92.462,0.699
92.462,0.699
92.480,0.699
92.499,0.673
92.499,0.712
92.516,0.686
92.535,0.621
92.535,0.686
92.552,0.647
92.553,0.531
92.571,0.660
92.589,0.556
92.589,0.298
92.608,0.595
92.625,0.375
92.625,0.362
92.644,0.440
92.662,0.272
92.662,0.556
92.682,0.285
92.699,0.531
92.700,0.634
92.718,0.505
92.736,0.634
92.736,0.453
92.755,0.608
92.755,0.673
92.775,0.582
92.796,0.660
92.796,0.699
92.819,0.647
92.819,0.699
92.838,0.699
92.857,0.699
92.857,0.699
92.876,0.686
92.877,0.699
92.894,0.686
92.914,0.634
92.914,0.699
92.932,0.660
92.950,0.544
92.950,0.673
92.968,0.582
92.987,0.349
92.987,0.595
93.007,0.427
93.007,0.336
93.027,0.492
93.045,0.233
93.045,0.544
93.063,0.246
93.082,0.505
93.082,0.621
93.100,0.466
93.100,0.621
93.121,0.401
93.139,0.595
93.139,0.660
93.158,0.582
93.177,0.660
93.177,0.686
93.195,0.647
93.213,0.686
93.213,0.712
93.231,0.699
93.249,0.699
93.249,0.686
93.266,0.699
93.285,0.699
93.285,0.634
93.302,0.699
93.320,0.660
93.320,0.569
93.339,0.673
93.340,0.582
93.359,0.401
93.377,0.608
93.377,0.466
93.396,0.259
93.415,0.492
93.415,0.168
93.433,0.531
93.452,0.194
93.452,0.492
93.470,0.621
93.470,0.440
93.488,0.608
93.506,0.375
93.506,0.582
93.524,0.660
93.543,0.556
93.543,0.660
93.571,0.699
93.571,0.634
93.591,0.699
93.592,0.699
93.614,0.686
93.614,0.699
93.637,0.686
93.637,0.699
93.658,0.699
93.679,0.660
93.679,0.699
93.699,0.673
93.699,0.582
93.717,0.673
93.737,0.595
93.737,0.414
93.758,0.621
93.758,0.479
93.776,0.233
93.796,0.518
93.797,0.181
93.818,0.505
93.818,0.259
93.846,0.466
93.846,0.608
93.870,0.414
93.870,0.595
93.894,0.311
93.894,0.608
93.917,0.660
93.917,0.544
93.940,0.647
93.940,0.686
93.968,0.634
93.968,0.686
93.992,0.699
93.992,0.686
94.012,0.699
94.012,0.699
94.031,0.699
94.031,0.699
94.051,0.660
94.071,0.699
94.071,0.673
94.094,0.582
94.094,0.686
94.116,0.608
94.116,0.466
94.135,0.634
94.155,0.492
94.156,0.207
94.177,0.531
94.177,0.233
94.199,0.492
94.199,0.673
94.220,0.440
94.220,0.595
94.239,0.362
94.258,0.582
94.258,0.272
94.277,0.544
94.296,0.647
94.296,0.518
94.316,0.673
94.316,0.686
94.336,0.621
94.356,0.686
94.357,0.699
94.377,0.673
94.377,0.699
94.397,0.699
94.416,0.712
94.416,0.699
94.436,0.660
94.436,0.699
94.454,0.673
94.474,0.608
94.474,0.686
94.494,0.621
94.494,0.479
94.515,0.634
94.534,0.518
94.534,0.194
94.553,0.544
94.553,0.259
94.573,0.453
94.591,0.349
94.591,0.414
94.610,0.595
94.629,0.324
94.629,0.569
94.647,0.246
94.665,0.544
94.665,0.647
94.684,0.505
94.684,0.634
94.703,0.686
94.722,0.621
94.722,0.673
94.741,0.699
94.760,0.673
94.760,0.699
94.780,0.699
94.800,0.712
94.800,0.699
94.821,0.673
94.821,0.699
94.841,0.686
94.841,0.608
94.861,0.686
94.881,0.634
94.881,0.505
94.901,0.647
94.901,0.544
94.920,0.634
94.939,0.569
94.939,0.336
94.957,0.440
94.978,0.401
94.978,0.362
94.998,0.582
94.999,0.272
95.017,0.556
95.035,0.194
95.036,0.531
95.056,0.647
95.057,0.492
95.076,0.621
95.095,0.673
95.095,0.608
95.113,0.686
95.113,0.712
95.133,0.673
95.151,0.712
95.152,0.699
95.170,0.699
95.188,0.699
95.188,0.673
95.206,0.699
95.226,0.686
95.226,0.634
95.244,0.712
95.244,0.634
95.264,0.518
95.283,0.660
95.283,0.544
95.300,0.272
95.318,0.582
95.318,0.349
95.337,0.401
95.357,0.427
95.357,0.311
95.374,0.569
95.393,0.207
95.393,0.531
95.412,0.647
95.412,0.505
95.430,0.647
95.448,0.466
95.448,0.621
95.467,0.673
95.485,0.595
95.485,0.673
95.504,0.699
95.522,0.660
95.522,0.699
95.540,0.699
95.558,0.686
95.558,0.712
95.577,0.686
95.595,0.712
95.595,0.686
95.614,0.634
95.614,0.699
95.633,0.647
95.653,0.544
95.653,0.660
95.673,0.569
95.691,0.324
95.691,0.595
95.709,0.414
95.709,0.375
95.728,0.466
95.746,0.285
95.746,0.556
95.764,0.207
95.782,0.518
95.782,0.647
95.801,0.492
95.820,0.634
95.820,0.440
95.840,0.608
95.840,0.673
95.859,0.582
95.881,0.673
95.881,0.699
95.901,0.660
95.901,0.699
95.921,0.699
95.941,0.686
95.941,0.725
95.966,0.686
95.966,0.699
95.989,0.686
95.989,0.647
96.009,0.699
96.009,0.647
96.028,0.556
96.051,0.660
96.052,0.582
96.073,0.362
96.073,0.608
96.093,0.440
96.094,0.311
96.117,0.479
96.117,0.220
96.139,0.544
96.139,0.220
96.161,0.647
96.181,0.634
96.181,0.453
96.202,0.608
96.202,0.388
96.223,0.595
96.223,0.673
96.243,0.556
96.266,0.673
96.266,0.699
96.288,0.634
96.288,0.699
96.313,0.699
96.313,0.686
96.335,0.699
96.335,0.686
96.357,0.699
96.357,0.699
96.378,0.647
96.378,0.699
96.401,0.660
96.401,0.582
96.424,0.673
96.424,0.595
96.449,0.401
96.449,0.647
96.469,0.466
96.489,0.272
96.489,0.505
96.510,0.181
96.510,0.518
96.531,0.194
96.531,0.492
96.549,0.634
96.570,0.453
96.570,0.608
96.588,0.375
96.607,0.595
96.607,0.660
96.627,0.556
96.627,0.660
96.647,0.686
96.665,0.647
96.665,0.699
96.688,0.712
96.689,0.686
96.712,0.712
96.712,0.686
96.733,0.699
96.734,0.699
96.755,0.660
96.776,0.712
96.776,0.673
96.798,0.621
96.798,0.673
96.819,0.608
96.819,0.440
96.840,0.621
96.861,0.479
96.862,0.233
96.888,0.518
96.888,0.207
96.909,0.492
96.909,0.285
96.930,0.453
96.930,0.608
96.950,0.388
96.950,0.595
96.971,0.569
96.992,0.569
96.992,0.647
97.016,0.531
97.016,0.647
97.042,0.699
97.043,0.621
97.043,0.686
97.067,0.699
97.067,0.686
97.089,0.712
97.110,0.699
97.110,0.699
97.132,0.699
97.132,0.660
97.154,0.712
97.154,0.673
97.178,0.595
97.178,0.686
97.201,0.621
97.201,0.466
97.221,0.634
97.221,0.505
97.241,0.414
97.260,0.544
97.260,0.233
97.280,0.466
97.299,0.505
97.299,0.427
97.318,0.595
97.318,0.349
97.337,0.582
97.357,0.272
97.357,0.556
97.376,0.660
97.376,0.647
97.394,0.634
97.412,0.686
97.413,0.621
97.433,0.686
97.450,0.699
97.450,0.673
97.468,0.699
97.490,0.699
97.490,0.699
97.507,0.699
97.507,0.673
97.527,0.712
97.547,0.686
97.547,0.608
97.565,0.686
97.584,0.634
97.584,0.492
97.605,0.647
97.605,0.531
97.623,0.207
97.642,0.556
97.642,0.285
97.661,0.453
97.680,0.375
97.680,0.401
97.698,0.595
97.698,0.298
97.717,0.569
97.736,0.181
97.736,0.531
97.755,0.647
97.772,0.505
97.772,0.621
97.791,0.686
97.810,0.608
97.810,0.686
97.828,0.699
97.846,0.673
97.846,0.699
97.863,0.699
97.883,0.699
97.883,0.699
97.900,0.673
97.901,0.712
97.919,0.686
97.938,0.621
97.938,0.686
97.956,0.634
97.974,0.505
97.974,0.647
97.993,0.544
98.011,0.233
98.011,0.582
98.030,0.336
98.049,0.414
98.049,0.401
98.067,0.362
98.067,0.595
98.087,0.388
98.105,0.544
98.105,0.207
98.123,0.518
98.142,0.634
98.142,0.479
98.160,0.621
98.178,0.686
98.178,0.595
98.198,0.673
98.219,0.699
98.219,0.660
98.241,0.699
98.241,0.712
98.261,0.699
98.261,0.699
98.280,0.673
98.299,0.712
98.299,0.699
98.318,0.621
98.318,0.699
98.339,0.647
98.358,0.531
98.358,0.660
98.376,0.556
98.394,0.272
98.394,0.595
98.412,0.375
98.412,0.660
98.431,0.453
98.450,0.311
98.450,0.556
98.469,0.207
98.487,0.544
98.487,0.647
98.508,0.505
98.508,0.634
98.528,0.453
98.547,0.608
98.547,0.686
98.571,0.582
98.571,0.660
98.591,0.699
98.591,0.660
98.611,0.699
98.630,0.699
98.630,0.699
98.650,0.699
98.668,0.686
98.668,0.699
98.687,0.686
98.687,0.634
98.706,0.699
98.725,0.660
98.725,0.544
98.744,0.660
98.769,0.569
98.769,0.336
98.789,0.582
98.789,0.414
98.807,0.324
98.807,0.466
98.830,0.233
98.830,0.556
98.853,0.155
98.873,0.518
98.873,0.634
98.895,0.479
98.895,0.621
98.914,0.427
98.914,0.634
98.934,0.673
98.953,0.569
98.953,0.660
98.971,0.712
98.993,0.647
98.993,0.699
99.013,0.699
99.013,0.686
99.036,0.712
99.036,0.686
99.059,0.699
99.059,0.686
99.082,0.647
99.082,0.686
99.103,0.660
99.103,0.556
99.125,0.686
99.148,0.582
99.148,0.375
99.169,0.608
99.169,0.440
99.193,0.298
99.193,0.492
99.214,0.220
99.214,0.518
99.237,0.233
99.237,0.505
99.260,0.621
99.260,0.453
99.283,0.608
99.283,0.388
99.305,0.595
99.305,0.660
99.327,0.660
99.348,0.660
99.348,0.699
99.367,0.647
99.368,0.686
99.386,0.699
99.405,0.686
99.405,0.712
99.425,0.686
99.425,0.699
99.446,0.699
99.465,0.660
99.465,0.699
99.483,0.673
99.503,0.582
99.503,0.673
99.522,0.595
99.522,0.595
99.541,0.621
99.559,0.479
99.559,0.220
99.578,0.518
99.596,0.155
99.596,0.505
99.615,0.233
99.615,0.479
99.634,0.621
99.653,0.414
99.653,0.595
99.671,0.336
99.689,0.569
99.689,0.660
99.707,0.544
99.725,0.647
99.725,0.699
99.745,0.647
99.765,0.686
99.765,0.712
99.782,0.673
99.782,0.699
99.802,0.699
99.819,0.699
99.820,0.699
99.838,0.660
99.856,0.712
99.856,0.673
99.875,0.582
99.894,0.686
99.894,0.608
99.912,0.440
99.931,0.634
99.931,0.492
99.951,0.505
99.951,0.518
99.970,0.207
99.988,0.492
99.988,0.285
100.007,0.440
100.007,0.595
100.026,0.375
100.046,0.582
100.046,0.673
100.065,0.556
100.085,0.660
100.085,0.531
100.104,0.647
100.104,0.686
100.123,0.634
100.142,0.686
100.142,0.712
100.160,0.686
100.178,0.699
100.178,0.699
100.197,0.699
100.216,0.699
100.216,0.660
100.234,0.712
100.234,0.686
100.254,0.621
100.273,0.686
100.273,0.621
100.291,0.492
100.311,0.647
100.311,0.531
100.330,0.220
100.330,0.556
100.349,0.595
100.368,0.531
100.368,0.362
100.387,0.401
100.406,0.582
100.406,0.324
100.426,0.582
100.426,0.220
100.444,0.544
100.465,0.660
100.465,0.518
100.484,0.634
100.505,0.686
100.506,0.621
100.525,0.686
100.525,0.712
100.544,0.686
100.544,0.699
100.564,0.699
100.584,0.699
100.584,0.699
100.603,0.673
100.603,0.712
100.622,0.686
100.640,0.608
100.640,0.686
100.658,0.634
100.676,0.505
100.676,0.634
100.695,0.531
100.713,0.220
100.713,0.569
100.731,0.298
100.750,0.440
100.750,0.388
100.768,0.362
100.786,0.582
100.787,0.272
100.804,0.556
100.823,0.181
100.823,0.531
100.840,0.634
100.859,0.492
100.859,0.634
100.878,0.686
100.878,0.608
100.896,0.686
100.915,0.699
100.915,0.660
100.935,0.699
100.954,0.699
100.954,0.699
100.974,0.699
100.974,0.673
100.992,0.699
101.010,0.673
101.010,0.621
101.028,0.686
101.047,0.647
101.047,0.518
101.068,0.660
101.068,0.569
101.086,0.272
101.104,0.582
101.104,0.349
101.123,0.414
101.142,0.440
101.142,0.324
101.160,0.569
101.179,0.233
101.179,0.544
101.197,0.647
101.215,0.505
101.215,0.647
101.233,0.453
101.251,0.621
101.251,0.686
101.269,0.595
101.289,0.673
101.289,0.699
101.307,0.660
101.308,0.699
101.325,0.699
101.343,0.699
101.343,0.699
101.361,0.686
101.380,0.699
101.380,0.686
101.398,0.647
101.418,0.699
101.418,0.647
101.435,0.544
101.453,0.660
101.453,0.569
101.472,0.311
101.492,0.608
101.492,0.401
101.512,0.336
101.512,0.466
101.531,0.246
101.549,0.556
101.549,0.168
101.566,0.531
101.586,0.647
101.586,0.479
101.604,0.621
101.604,0.440
101.622,0.608
101.641,0.686
101.641,0.582
101.658,0.673
101.677,0.699
101.677,0.647
101.694,0.699
101.713,0.712
101.713,0.699
101.732,0.712
101.750,0.686
101.750,0.699
101.768,0.686
101.786,0.647
101.786,0.699
101.803,0.660
101.820,0.556
101.820,0.673
101.839,0.595
101.859,0.362
101.859,0.608
101.876,0.440
101.894,0.440
101.894,0.492
101.914,0.194
101.914,0.544
101.934,0.168
101.951,0.505
101.951,0.634
101.969,0.466
101.987,0.621
101.987,0.414
102.004,0.595
102.023,0.673
102.023,0.556
102.041,0.660
102.059,0.699
102.059,0.647
102.079,0.686
102.097,0.699
102.098,0.686
102.115,0.699
102.134,0.686
102.135,0.712
102.153,0.686
102.153,0.647
102.171,0.699
102.189,0.660
102.189,0.595
102.207,0.673
102.225,0.608
102.225,0.414
102.242,0.621
102.260,0.466
102.260,0.272
102.279,0.505
102.296,0.181
102.296,0.518
102.314,0.246
102.331,0.479
102.331,0.621
102.351,0.427
102.369,0.608
102.369,0.336
102.387,0.582
102.406,0.660
102.406,0.556
102.423,0.647
102.440,0.699
102.440,0.647
102.460,0.699
102.479,0.699
102.479,0.686
102.497,0.712
102.516,0.686
102.516,0.712
102.535,0.699
102.535,0.660
102.554,0.699
102.572,0.673
102.572,0.582
102.592,0.686
102.609,0.608
102.609,0.440
102.628,0.621
102.646,0.492
102.646,0.207
102.664,0.531
102.683,0.220
102.683,0.492
102.700,0.259
102.700,0.453
102.719,0.608
102.738,0.401
102.738,0.595
102.755,0.311
102.773,0.569
102.774,0.647
102.792,0.544
102.810,0.647
102.810,0.699
102.828,0.634
102.846,0.686
102.846,0.699
102.864,0.686
102.881,0.699
102.881,0.699
102.900,0.699
102.919,0.699
102.919,0.660
102.936,0.712
102.954,0.673
102.955,0.608
102.972,0.686
102.991,0.608
102.991,0.479
103.009,0.634
103.009,0.518
103.028,0.155
103.046,0.544
103.046,0.233
103.063,0.466
103.083,0.349
103.083,0.440
103.102,0.608
103.121,0.595
103.121,0.582
103.138,0.246
103.156,0.556
103.156,0.660
103.174,0.531
103.191,0.634
103.191,0.699
103.210,0.634
103.229,0.686
103.229,0.699
103.246,0.686
103.265,0.699
103.265,0.699
103.283,0.699
103.300,0.699
103.300,0.660
103.319,0.699
103.336,0.673
103.336,0.608
103.356,0.686
103.356,0.621
103.373,0.492
103.391,0.647
103.391,0.531
103.409,0.181
103.427,0.556
103.427,0.285
103.445,0.440
103.465,0.375
103.465,0.375
103.485,0.582
103.504,0.285
103.504,0.556
103.524,0.207
103.524,0.531
103.544,0.647
103.564,0.505
103.564,0.634
103.583,0.686
103.583,0.608
103.606,0.673
103.606,0.699
103.628,0.673
103.646,0.699
103.646,0.699
103.665,0.699
103.666,0.699
103.686,0.673
103.706,0.712
103.706,0.686
103.727,0.621
103.727,0.699
103.748,0.647
103.748,0.505
103.768,0.647
103.787,0.556
103.787,0.246
103.806,0.582
103.824,0.336
103.824,0.427
103.843,0.414
103.843,0.349
103.862,0.569
103.881,0.233
103.881,0.544
103.901,0.660
103.920,0.518
103.920,0.634
103.938,0.479
103.938,0.634
103.957,0.699
103.977,0.608
103.977,0.673
103.996,0.712
104.015,0.673
104.015,0.699
104.033,0.699
104.051,0.699
